grid_lat,grid_lon,compound_count_total,mean_overlap_duration,mean_compound_intensity_norm,compound_count_annual_mean,mean_compound_intensity_norm_abspeak,Hazard_Frequency,Hazard_Duration,Hazard_Intensity,Hazard_Index_raw,Hazard_Index,n_events,thr_hs_abs,thr_ssh_total_abs,intensity_abspeak,intensity_adopted,hs_term_abspeak,ssh_term_abspeak,hs_term_adopted,ssh_term_adopted,clipped_high_abspeak,clipped_high_adopted,hazard_adopted,hazard_abspeak_raw,hazard_abspeak,intensity_difference,hazard_difference,hs_term_difference,ssh_term_difference,hs_contribution,ssh_contribution
-29.600000,-49.400000,233,1.660000,0.374900,7.060000,0.414600,0.681004,0.320000,0.604405,0.535136,0.668350,233,2.830000,0.468765,0.414604,0.374876,0.805845,0.023363,0.464876,0.284875,0.206009,0.154506,0.668350,0.518556,0.701389,0.039728,0.033039,0.340969,-0.261512,0.170484,-0.130756
-29.400000,-49.600000,192,1.560000,0.367000,5.820000,0.322700,0.534050,0.240000,0.581204,0.451751,0.524826,192,2.348000,0.526944,0.322714,0.366977,0.589915,0.055513,0.348836,0.385118,0.031250,0.078125,0.524826,0.394182,0.442244,-0.044263,-0.082582,0.241080,-0.329605,0.120540,-0.164803
-29.400000,-49.400000,231,1.630000,0.368800,7.000000,0.383400,0.673835,0.296000,0.586490,0.518775,0.640189,231,2.660000,0.490445,0.383450,0.368834,0.732680,0.034219,0.417558,0.320110,0.103896,0.121212,0.640189,0.491647,0.645322,0.014616,0.005133,0.315122,-0.285891,0.157561,-0.142945
-29.400000,-49.200000,242,1.670000,0.376700,7.330000,0.421700,0.713262,0.328000,0.609692,0.550318,0.694480,242,2.860000,0.463402,0.421700,0.376680,0.823358,0.020042,0.483380,0.269980,0.219008,0.157025,0.694480,0.535738,0.737189,0.045020,0.042708,0.339979,-0.249938,0.169989,-0.124969
-29.200000,-49.400000,227,1.620000,0.360200,6.880000,0.344500,0.659498,0.288000,0.561233,0.502911,0.612882,227,2.470000,0.518030,0.344542,0.360248,0.640348,0.048737,0.361719,0.358776,0.039648,0.096916,0.612882,0.463572,0.586825,-0.015705,-0.026058,0.278629,-0.310039,0.139314,-0.155020
-29.200000,-49.200000,248,1.680000,0.373500,7.520000,0.394300,0.734767,0.336000,0.600294,0.557020,0.706017,248,2.700000,0.483930,0.394269,0.373527,0.758449,0.030089,0.443815,0.303240,0.125000,0.116935,0.706017,0.531028,0.727376,0.020742,0.021359,0.314633,-0.273150,0.157317,-0.136575
-29.200000,-49.000000,243,1.670000,0.381900,7.360000,0.430800,0.716846,0.328000,0.624963,0.556603,0.705299,243,2.900000,0.459714,0.430810,0.381939,0.843923,0.017696,0.505477,0.258401,0.263374,0.168724,0.705299,0.541763,0.749742,0.048870,0.044443,0.338446,-0.240705,0.169223,-0.120353
-29.000000,-49.400000,203,1.500000,0.343300,6.150000,0.274900,0.573477,0.192000,0.511601,0.425692,0.479973,203,2.120000,0.549990,0.274857,0.343254,0.486440,0.063274,0.308063,0.378444,0.014778,0.078818,0.479973,0.365949,0.383417,-0.068397,-0.096556,0.178377,-0.315171,0.089188,-0.157585
-29.000000,-49.200000,254,1.670000,0.361600,7.700000,0.347900,0.756272,0.328000,0.565345,0.549872,0.693714,254,2.480000,0.508942,0.347861,0.361617,0.651914,0.043809,0.377837,0.345397,0.051181,0.094488,0.693714,0.510923,0.685485,-0.013756,-0.008229,0.274077,-0.301589,0.137038,-0.150794
-29.000000,-49.000000,251,1.720000,0.385500,7.610000,0.402600,0.745520,0.368000,0.635536,0.583019,0.750766,251,2.720000,0.477205,0.402560,0.385515,0.777899,0.027221,0.471731,0.299300,0.155378,0.123506,0.750766,0.549675,0.766228,0.017045,0.015463,0.306169,-0.272079,0.153084,-0.136040
-29.000000,-48.800000,242,1.710000,0.377700,7.330000,0.434200,0.713262,0.360000,0.612628,0.561963,0.714525,242,2.920000,0.458207,0.434230,0.377718,0.853601,0.014858,0.517592,0.237843,0.293388,0.165289,0.714525,0.553048,0.773256,0.056512,0.058731,0.336009,-0.222985,0.168004,-0.111492
-29.000000,-48.600000,217,1.690000,0.377000,6.580000,0.453200,0.623656,0.344000,0.610573,0.526076,0.652755,217,3.060000,0.447448,0.453223,0.377002,0.898803,0.007644,0.564923,0.189081,0.419355,0.235023,0.652755,0.527917,0.720894,0.076221,0.068138,0.333880,-0.181438,0.166940,-0.090719
-28.800000,-49.000000,268,1.680000,0.370000,8.120000,0.349800,0.806452,0.336000,0.590015,0.577489,0.741248,268,2.468000,0.510140,0.349802,0.369966,0.654885,0.044718,0.391094,0.348838,0.063433,0.104478,0.741248,0.531345,0.728036,-0.020165,-0.013212,0.263791,-0.304120,0.131895,-0.152060
-28.800000,-48.800000,258,1.710000,0.391200,7.820000,0.409800,0.770609,0.360000,0.652276,0.594295,0.770175,258,2.740000,0.477725,0.409850,0.391201,0.793708,0.025992,0.491650,0.290753,0.162791,0.127907,0.770175,0.559237,0.786151,0.018649,0.015976,0.302058,-0.264760,0.151029,-0.132380
-28.800000,-48.600000,243,1.680000,0.383600,7.360000,0.443300,0.716846,0.336000,0.629956,0.560934,0.712753,243,2.960000,0.459467,0.443254,0.383567,0.873378,0.013131,0.544965,0.222169,0.341564,0.193416,0.712753,0.551028,0.769047,0.059687,0.056294,0.328413,-0.209038,0.164206,-0.104519
-28.800000,-48.400000,206,1.670000,0.377100,6.240000,0.457700,0.584229,0.328000,0.610866,0.507699,0.621124,206,3.080000,0.449542,0.457665,0.377117,0.909029,0.006300,0.580311,0.173922,0.436893,0.237864,0.621124,0.511796,0.687305,0.080548,0.066181,0.328718,-0.167623,0.164359,-0.083811
-28.600000,-48.800000,277,1.700000,0.381200,8.390000,0.351700,0.838710,0.352000,0.622907,0.604539,0.787807,277,2.450000,0.516035,0.351722,0.381229,0.656140,0.047303,0.405712,0.356745,0.054152,0.108303,0.787807,0.548449,0.763674,-0.029507,-0.024133,0.250428,-0.309442,0.125214,-0.154721
-28.600000,-48.600000,255,1.710000,0.371200,7.730000,0.399700,0.759857,0.360000,0.593539,0.571132,0.730306,255,2.710000,0.480004,0.399661,0.371243,0.776356,0.022966,0.474683,0.267804,0.145098,0.125490,0.730306,0.550250,0.767427,0.028418,0.037121,0.301673,-0.244837,0.150836,-0.122419
-28.600000,-48.400000,221,1.670000,0.379500,6.700000,0.442000,0.637993,0.328000,0.617915,0.527969,0.656014,221,2.950000,0.461786,0.442042,0.379537,0.873104,0.010980,0.552402,0.206671,0.357466,0.194570,0.656014,0.521434,0.707386,0.062506,0.051372,0.320702,-0.195690,0.160351,-0.097845
-28.400000,-48.600000,248,1.600000,0.333900,7.520000,0.314200,0.734767,0.272000,0.483994,0.496920,0.602572,248,2.340000,0.504572,0.314245,0.333873,0.592639,0.035852,0.360116,0.307631,0.024194,0.068548,0.602572,0.467264,0.594517,-0.019628,-0.008055,0.232522,-0.271778,0.116261,-0.135889
-28.400000,-48.400000,241,1.630000,0.362300,7.300000,0.416200,0.709677,0.296000,0.567401,0.524359,0.649800,241,2.810000,0.480016,0.416229,0.362276,0.814418,0.018040,0.490633,0.233919,0.199170,0.107884,0.649800,0.520975,0.706430,0.053953,0.056629,0.323785,-0.215878,0.161892,-0.107939
-28.200000,-48.600000,211,1.440000,0.319200,6.390000,0.268600,0.602151,0.144000,0.440822,0.395658,0.428277,211,2.140000,0.527400,0.268581,0.319163,0.488829,0.048332,0.298822,0.339505,0.009479,0.056872,0.428277,0.356179,0.363061,-0.050583,-0.065216,0.190007,-0.291172,0.095003,-0.145586
-28.200000,-48.400000,245,1.580000,0.341000,7.430000,0.367300,0.724014,0.256000,0.504846,0.494953,0.599186,245,2.580000,0.499477,0.367307,0.340955,0.707558,0.027056,0.419928,0.261982,0.073469,0.077551,0.599186,0.486481,0.634558,0.026352,0.035372,0.287630,-0.234926,0.143815,-0.117463
-28.200000,-48.200000,220,1.630000,0.363200,6.670000,0.430600,0.634409,0.296000,0.570044,0.500151,0.608132,220,2.870000,0.483843,0.430590,0.363225,0.847120,0.014060,0.531016,0.195434,0.272727,0.154545,0.608132,0.503500,0.670019,0.067365,0.061887,0.316104,-0.181373,0.158052,-0.090687
-28.000000,-48.400000,243,1.510000,0.325000,7.360000,0.337400,0.716846,0.200000,0.457856,0.458234,0.535984,243,2.460000,0.520857,0.337422,0.324960,0.637996,0.036848,0.365136,0.284783,0.041152,0.049383,0.535984,0.449579,0.557669,0.012462,0.021685,0.272860,-0.247935,0.136430,-0.123968
-28.000000,-48.200000,229,1.580000,0.356100,6.940000,0.414000,0.666667,0.256000,0.549192,0.490620,0.591727,229,2.780000,0.502951,0.413959,0.356072,0.807012,0.020906,0.494959,0.217185,0.196507,0.113537,0.591727,0.492102,0.646269,0.057888,0.054542,0.312054,-0.196278,0.156027,-0.098139
-27.800000,-48.400000,220,1.420000,0.309100,6.670000,0.289900,0.634409,0.128000,0.411160,0.391190,0.420586,220,2.230000,0.544138,0.289934,0.309106,0.533367,0.046502,0.321992,0.296221,0.018182,0.045455,0.420586,0.372921,0.397944,-0.019172,-0.022642,0.211375,-0.249719,0.105687,-0.124859
-27.800000,-48.200000,231,1.550000,0.339500,7.000000,0.383800,0.673835,0.232000,0.500441,0.468759,0.554099,231,2.640000,0.523793,0.383811,0.339467,0.737612,0.030011,0.440031,0.238903,0.090909,0.086580,0.554099,0.470506,0.601272,0.044344,0.047172,0.297581,-0.208892,0.148791,-0.104446
-27.600000,-48.400000,194,1.370000,0.292800,5.880000,0.221800,0.541219,0.088000,0.363289,0.330836,0.316705,194,1.900000,0.572124,0.221792,0.292784,0.380952,0.062631,0.259513,0.326054,0.000000,0.061856,0.316705,0.292393,0.230157,-0.070992,-0.086548,0.121439,-0.263423,0.060720,-0.131712
-27.600000,-48.200000,220,1.490000,0.328800,6.670000,0.365800,0.634409,0.184000,0.469016,0.429142,0.485910,220,2.550000,0.551046,0.365803,0.328810,0.690110,0.041496,0.405916,0.251703,0.045455,0.063636,0.485910,0.431815,0.520656,0.036993,0.034746,0.284194,-0.210207,0.142097,-0.105104
-27.600000,-48.000000,206,1.570000,0.342200,6.240000,0.417900,0.584229,0.248000,0.508370,0.446866,0.516418,206,2.810000,0.531472,0.417922,0.342250,0.809648,0.026195,0.485258,0.199241,0.213592,0.145631,0.516418,0.464057,0.587835,0.075672,0.071417,0.324390,-0.173045,0.162195,-0.086523
-27.400000,-48.400000,163,1.310000,0.252800,4.940000,0.141400,0.430108,0.040000,0.245815,0.238641,0.158017,163,1.500000,0.627894,0.141450,0.252822,0.200454,0.082447,0.196364,0.309280,0.000000,0.036810,0.158017,0.196756,0.030890,-0.111371,-0.127127,0.004090,-0.226833,0.002045,-0.113416
-27.400000,-48.200000,197,1.480000,0.323700,5.970000,0.359700,0.551971,0.176000,0.454038,0.394003,0.425429,197,2.500000,0.587243,0.359651,0.323710,0.661405,0.057897,0.384145,0.263276,0.030457,0.055838,0.425429,0.398407,0.451048,0.035940,0.025619,0.277260,-0.205379,0.138630,-0.102690
-27.400000,-48.000000,210,1.530000,0.332600,6.360000,0.410400,0.598566,0.216000,0.480176,0.431581,0.490108,210,2.770000,0.558743,0.410358,0.332639,0.782854,0.037863,0.452066,0.213211,0.171429,0.123810,0.490108,0.454159,0.567212,0.077720,0.077103,0.330788,-0.175348,0.165394,-0.087674
-27.200000,-48.400000,149,1.280000,0.261100,4.520000,0.178300,0.379928,0.016000,0.270191,0.222040,0.129443,149,1.640000,0.663706,0.178317,0.261073,0.258992,0.097642,0.209041,0.313106,0.000000,0.040268,0.129443,0.191578,0.020100,-0.082756,-0.109343,0.049951,-0.215464,0.024975,-0.107732
-27.200000,-48.200000,181,1.410000,0.296700,5.490000,0.316400,0.494624,0.120000,0.374743,0.329789,0.314902,181,2.290000,0.627804,0.316388,0.296747,0.558456,0.074320,0.330598,0.262895,0.011050,0.027624,0.314902,0.337685,0.324528,0.019641,0.009626,0.227858,-0.188576,0.113929,-0.094288
-27.200000,-48.000000,201,1.480000,0.325400,6.090000,0.398600,0.566308,0.176000,0.459031,0.400446,0.436519,201,2.680000,0.592990,0.398616,0.325368,0.743881,0.053350,0.427166,0.223570,0.114428,0.089552,0.436519,0.423847,0.504053,0.073248,0.067534,0.316716,-0.170220,0.158358,-0.085110
-27.000000,-48.400000,122,1.270000,0.265600,3.700000,0.226000,0.283154,0.008000,0.283407,0.191520,0.076912,122,1.820000,0.701233,0.225991,0.265574,0.343722,0.108260,0.245178,0.285970,0.000000,0.040984,0.076912,0.181931,0.000000,-0.039583,-0.076912,0.098543,-0.177710,0.049272,-0.088855
-27.000000,-48.200000,172,1.430000,0.311000,5.210000,0.337000,0.462366,0.136000,0.416740,0.338369,0.329670,172,2.330000,0.668202,0.337025,0.311045,0.581523,0.092526,0.348025,0.274065,0.005814,0.052326,0.329670,0.343208,0.336036,0.025979,0.006366,0.233498,-0.181539,0.116749,-0.090770
-26.800000,-48.400000,148,1.330000,0.275000,4.490000,0.257500,0.376344,0.056000,0.311013,0.247786,0.173757,148,1.930000,0.738105,0.257477,0.275038,0.390679,0.124275,0.259141,0.290934,0.006757,0.047297,0.173757,0.245689,0.132846,-0.017560,-0.040911,0.131538,-0.166659,0.065769,-0.083329
-26.800000,-48.200000,182,1.420000,0.303700,5.520000,0.339600,0.498208,0.128000,0.395301,0.340503,0.333344,182,2.320000,0.708005,0.339553,0.303727,0.570523,0.108584,0.333710,0.273744,0.005495,0.054945,0.333344,0.353830,0.358167,0.035826,0.024823,0.236812,-0.165160,0.118406,-0.082580
-26.600000,-48.600000,140,1.260000,0.273100,4.240000,0.222700,0.347670,0.000000,0.305433,0.217701,0.121975,140,1.690000,0.804596,0.222721,0.273088,0.291052,0.154390,0.234874,0.311302,0.000000,0.035714,0.121975,0.199036,0.035640,-0.050367,-0.086335,0.056178,-0.156912,0.028089,-0.078456
-26.600000,-48.400000,161,1.330000,0.287000,4.880000,0.272200,0.422939,0.056000,0.346256,0.275065,0.220710,161,1.940000,0.777364,0.272248,0.286968,0.403499,0.140997,0.277996,0.295941,0.006211,0.037267,0.220710,0.269053,0.181526,-0.014720,-0.039184,0.125503,-0.154944,0.062752,-0.077472
-26.600000,-48.200000,176,1.450000,0.310800,5.330000,0.342700,0.476703,0.152000,0.416153,0.348285,0.346738,176,2.290000,0.746706,0.342684,0.310755,0.557984,0.127384,0.330423,0.291088,0.005682,0.051136,0.346738,0.356321,0.363358,0.031929,0.016619,0.227561,-0.163704,0.113780,-0.081852
-26.400000,-48.400000,166,1.380000,0.283000,5.030000,0.218700,0.440860,0.096000,0.334508,0.290456,0.247202,166,1.630000,0.822534,0.218697,0.283024,0.273666,0.163728,0.245083,0.320966,0.000000,0.042169,0.247202,0.259966,0.162592,-0.064327,-0.084610,0.028583,-0.157237,0.014291,-0.078619
-26.400000,-48.200000,178,1.400000,0.318200,5.390000,0.345200,0.483871,0.112000,0.437885,0.344585,0.340371,178,2.240000,0.790578,0.345209,0.318238,0.544306,0.146113,0.339805,0.296671,0.005618,0.044944,0.340371,0.346717,0.343345,0.026971,0.002975,0.204501,-0.150558,0.102250,-0.075279
-26.200000,-48.400000,160,1.320000,0.278600,4.850000,0.172500,0.419355,0.048000,0.321586,0.262980,0.199910,160,1.340000,0.887295,0.172457,0.278615,0.150962,0.193952,0.213511,0.343718,0.000000,0.050000,0.199910,0.212279,0.063233,-0.106158,-0.136677,-0.062549,-0.149767,-0.031275,-0.074883
-26.200000,-48.200000,185,1.360000,0.320800,5.610000,0.307300,0.508961,0.080000,0.445521,0.344827,0.340787,185,2.000000,0.839095,0.307279,0.320779,0.443283,0.171275,0.312917,0.328641,0.005405,0.054054,0.340787,0.324301,0.296641,-0.013500,-0.044146,0.130366,-0.157366,0.065183,-0.078683
-26.000000,-48.400000,152,1.300000,0.280300,4.610000,0.169300,0.390681,0.032000,0.326579,0.249753,0.177144,152,1.260000,0.946672,0.169298,0.280302,0.120180,0.218416,0.211687,0.348917,0.000000,0.046053,0.177144,0.195713,0.028716,-0.111004,-0.148427,-0.091507,-0.130502,-0.045754,-0.065251
-26.000000,-48.200000,177,1.370000,0.315300,5.360000,0.285100,0.480287,0.088000,0.429369,0.332552,0.319658,177,1.850000,0.894102,0.285129,0.315266,0.372902,0.197357,0.281572,0.348959,0.005650,0.050847,0.319658,0.305666,0.257812,-0.030136,-0.061846,0.091330,-0.151602,0.045665,-0.075801
-25.800000,-48.200000,187,1.320000,0.319500,5.670000,0.285200,0.516129,0.048000,0.441703,0.335277,0.324349,187,1.800000,0.946518,0.285224,0.319525,0.348279,0.222168,0.268874,0.370176,0.005348,0.064171,0.324349,0.304330,0.255029,-0.034301,-0.069321,0.079405,-0.148008,0.039703,-0.074004
-25.800000,-48.000000,199,1.420000,0.346900,6.030000,0.353800,0.559140,0.128000,0.522173,0.403104,0.441094,199,2.150000,0.889751,0.353844,0.346921,0.510667,0.197021,0.336979,0.356863,0.010050,0.060302,0.441094,0.381718,0.416274,0.006923,-0.024821,0.173688,-0.159842,0.086844,-0.079921
-25.600000,-48.400000,186,1.360000,0.307600,5.640000,0.206000,0.512545,0.080000,0.406755,0.333100,0.320601,186,1.330000,1.042799,0.205979,0.307584,0.143290,0.268668,0.205171,0.409997,0.000000,0.069892,0.320601,0.271784,0.187217,-0.101605,-0.133385,-0.061880,-0.141329,-0.030940,-0.070664
-25.600000,-48.200000,194,1.360000,0.325300,5.880000,0.269100,0.541219,0.080000,0.458737,0.359985,0.366877,194,1.670000,0.990614,0.269113,0.325324,0.292606,0.245619,0.252615,0.398032,0.005155,0.072165,0.366877,0.314817,0.276880,-0.056211,-0.089997,0.039991,-0.152413,0.019995,-0.076206
-25.600000,-48.000000,196,1.430000,0.346000,5.940000,0.344600,0.548387,0.136000,0.519530,0.401306,0.437998,196,2.060000,0.931026,0.344596,0.345993,0.474452,0.214740,0.329794,0.362191,0.005102,0.056122,0.437998,0.375897,0.404145,-0.001396,-0.033853,0.144658,-0.147451,0.072329,-0.073725
-25.600000,-47.800000,203,1.430000,0.363700,6.150000,0.382500,0.573477,0.136000,0.571512,0.426996,0.482218,203,2.270000,0.878688,0.382478,0.363707,0.572818,0.192139,0.371378,0.356036,0.014778,0.088670,0.482218,0.404346,0.463422,0.018771,-0.018795,0.201440,-0.163897,0.100720,-0.081949
-25.400000,-48.000000,204,1.430000,0.345600,6.180000,0.314600,0.577061,0.136000,0.518355,0.410472,0.453776,204,1.890000,0.960932,0.314587,0.345605,0.396359,0.232815,0.298803,0.392407,0.004902,0.083333,0.453776,0.369543,0.390906,-0.031018,-0.062869,0.097555,-0.159592,0.048778,-0.079796
-25.400000,-47.800000,203,1.430000,0.356400,6.150000,0.342100,0.573477,0.136000,0.550073,0.419850,0.469917,203,2.060000,0.915769,0.342115,0.356419,0.471120,0.213111,0.324833,0.388005,0.004926,0.078818,0.469917,0.382945,0.418830,-0.014304,-0.051087,0.146287,-0.174894,0.073143,-0.087447
-25.400000,-47.600000,204,1.450000,0.369400,6.180000,0.389700,0.577061,0.152000,0.588253,0.439105,0.503058,204,2.310000,0.865190,0.389703,0.369383,0.592150,0.187256,0.379037,0.359728,0.019608,0.093137,0.503058,0.414705,0.485006,0.020320,-0.018052,0.213113,-0.172472,0.106556,-0.086236
-25.200000,-47.800000,204,1.440000,0.348200,6.180000,0.302500,0.577061,0.144000,0.525991,0.415684,0.462747,204,1.850000,0.946431,0.302472,0.348233,0.375314,0.229631,0.287774,0.408692,0.000000,0.088235,0.462747,0.365786,0.383079,-0.045761,-0.079668,0.087540,-0.179062,0.043770,-0.089531
-25.200000,-47.600000,205,1.450000,0.370000,6.210000,0.368800,0.580645,0.152000,0.590015,0.440887,0.506126,205,2.180000,0.900610,0.368851,0.369970,0.531421,0.206281,0.355201,0.384739,0.004878,0.097561,0.506126,0.404844,0.464459,-0.001118,-0.041667,0.176221,-0.178457,0.088110,-0.089229
-25.000000,-47.800000,197,1.400000,0.307800,5.970000,0.182300,0.551971,0.112000,0.407342,0.357104,0.361918,197,1.290000,0.962728,0.182340,0.307823,0.127554,0.237127,0.205173,0.410474,0.000000,0.081218,0.361918,0.283059,0.210709,-0.125483,-0.151210,-0.077619,-0.173347,-0.038809,-0.086674
-25.000000,-47.600000,212,1.460000,0.357600,6.420000,0.341200,0.605735,0.160000,0.553598,0.439777,0.504217,212,2.040000,0.926354,0.341156,0.357563,0.464476,0.217836,0.326651,0.388475,0.004717,0.080189,0.504217,0.401189,0.456843,-0.016407,-0.047374,0.137825,-0.170639,0.068912,-0.085319
-25.000000,-47.400000,217,1.480000,0.364900,6.580000,0.367700,0.623656,0.176000,0.575037,0.458231,0.535979,217,2.200000,0.880617,0.367671,0.364906,0.539019,0.196323,0.355855,0.373957,0.004608,0.092166,0.535979,0.426555,0.509695,0.002765,-0.026284,0.183163,-0.177634,0.091582,-0.088817
-25.000000,-47.200000,206,1.520000,0.376700,6.240000,0.394200,0.584229,0.208000,0.609692,0.467307,0.551601,206,2.340000,0.834319,0.394225,0.376667,0.615367,0.173083,0.403912,0.349422,0.029126,0.087379,0.551601,0.438159,0.533874,0.017558,-0.017727,0.211455,-0.176339,0.105727,-0.088169
-24.800000,-47.400000,224,1.480000,0.362300,6.790000,0.337800,0.648746,0.176000,0.567401,0.464049,0.545993,224,2.040000,0.901653,0.337797,0.362340,0.466755,0.208839,0.331375,0.393306,0.004464,0.093750,0.545993,0.419078,0.494117,-0.024543,-0.051876,0.135380,-0.184467,0.067690,-0.092233
-24.800000,-47.200000,219,1.510000,0.371800,6.640000,0.376100,0.630824,0.200000,0.595301,0.475375,0.565488,219,2.250000,0.858228,0.376134,0.371782,0.565022,0.187246,0.370635,0.372928,0.009132,0.091324,0.565488,0.441432,0.540693,0.004352,-0.024795,0.194387,-0.185683,0.097194,-0.092841
-24.800000,-47.000000,211,1.570000,0.369400,6.390000,0.390400,0.602151,0.248000,0.588253,0.479468,0.572532,211,2.360000,0.817596,0.390372,0.369410,0.614187,0.166558,0.388835,0.349986,0.023697,0.085308,0.572532,0.455423,0.569846,0.020962,-0.002687,0.225352,-0.183428,0.112676,-0.091714
-24.800000,-46.800000,208,1.600000,0.369900,6.300000,0.403500,0.591398,0.272000,0.589721,0.484373,0.580975,208,2.450000,0.780911,0.403540,0.369883,0.660503,0.146578,0.417774,0.321991,0.028846,0.086538,0.580975,0.466821,0.593594,0.033658,0.012619,0.242729,-0.175413,0.121364,-0.087706
-24.600000,-47.200000,234,1.520000,0.355900,7.090000,0.318800,0.684588,0.208000,0.548605,0.480398,0.574133,234,1.990000,0.873261,0.318760,0.355853,0.439169,0.198351,0.313474,0.398232,0.004274,0.072650,0.574133,0.431598,0.520204,-0.037093,-0.053929,0.125695,-0.199881,0.062847,-0.099941
-24.600000,-47.000000,232,1.550000,0.362300,7.030000,0.360200,0.677419,0.232000,0.567401,0.492273,0.594573,232,2.210000,0.839026,0.360222,0.362251,0.541430,0.179014,0.354684,0.369817,0.004310,0.068966,0.594573,0.459193,0.577700,-0.002029,-0.016873,0.186746,-0.190803,0.093373,-0.095401
-24.600000,-46.800000,219,1.580000,0.362000,6.640000,0.376300,0.630824,0.256000,0.566520,0.484448,0.581104,219,2.310000,0.804673,0.376292,0.362005,0.592955,0.159629,0.384367,0.339643,0.018265,0.059361,0.581104,0.460182,0.579761,0.014286,-0.001343,0.208588,-0.180015,0.104294,-0.090007
-24.600000,-46.600000,217,1.610000,0.371500,6.580000,0.401200,0.623656,0.280000,0.594420,0.499359,0.606769,217,2.440000,0.771303,0.401196,0.371464,0.660151,0.142240,0.424065,0.318863,0.027650,0.078341,0.606769,0.478997,0.618964,0.029732,0.012196,0.236086,-0.176623,0.118043,-0.088311
