grid_lat,grid_lon,i_lat,i_lon,hs_q90,ssh_total_mean,ssh_total_q90,ssh_total_anomaly_q90,ssh_total_q90_minus_mean,threshold_translation_error,catalog_thr_ssh_total_abs,catalog_ssh_total_episode_count,ssh_total_exceedance_day_count,ssh_total_anomaly_exceedance_day_count,ssh_total_episode_count,ssh_total_anomaly_episode_count,ssh_total_mask_difference_day_count,compound_day_count_raw_ssh_total,compound_day_count_ssh_total_anomaly,compound_event_count_raw_ssh_total,compound_event_count_ssh_total_anomaly,delta_ssh_total_exceedance_day_count,delta_ssh_total_episode_count,delta_compound_day_count,delta_compound_event_count,delta_catalog_vs_recomputed_ssh_total_episode_count,ssh_total_episode_count_annual_mean,ssh_total_anomaly_episode_count_annual_mean,compound_event_count_raw_ssh_total_annual_mean,compound_event_count_ssh_total_anomaly_annual_mean
-14.6,-38.8,102,81,1.938,0.925114,1.228504,0.30339,0.30339,0.0,1.228504,348,1206,1206,348,348,0,108,108,58,58,0,0,0,0,0,10.545454545454545,10.545454545454545,1.7575757575757576,1.7575757575757576
-14.6,-38.6,102,82,2.08,0.932957,1.235726,0.302769,0.302769,-0.0,1.235726,348,1206,1206,348,348,0,100,100,53,53,0,0,0,0,0,10.545454545454545,10.545454545454545,1.606060606060606,1.606060606060606
-14.4,-38.8,103,81,1.95,0.929858,1.234657,0.304799,0.304799,-0.0,1.234657,348,1206,1206,348,348,0,109,109,58,58,0,0,0,0,0,10.545454545454545,10.545454545454545,1.7575757575757576,1.7575757575757576
-14.4,-38.6,103,82,2.1,0.936339,1.240616,0.304277,0.304277,0.0,1.240616,345,1206,1206,345,345,0,96,96,50,50,0,0,0,0,0,10.454545454545455,10.454545454545455,1.5151515151515151,1.5151515151515151
-14.2,-38.8,104,81,1.87,0.932726,1.239166,0.30644,0.30644,0.0,1.239166,347,1206,1206,347,347,0,110,110,60,60,0,0,0,0,0,10.515151515151516,10.515151515151516,1.8181818181818181,1.8181818181818181
-14.2,-38.6,104,82,2.1,0.939472,1.245747,0.306274,0.306274,0.0,1.245747,347,1206,1206,347,347,0,92,92,48,48,0,0,0,0,0,10.515151515151516,10.515151515151516,1.4545454545454546,1.4545454545454546
-14.0,-38.8,105,81,1.8,0.937301,1.245473,0.308172,0.308172,0.0,1.245473,346,1206,1206,346,346,0,119,119,65,65,0,0,0,0,0,10.484848484848484,10.484848484848484,1.9696969696969697,1.9696969696969697
-14.0,-38.6,105,82,2.08,0.942797,1.251505,0.308709,0.308709,0.0,1.251505,349,1206,1206,349,349,0,103,103,55,55,0,0,0,0,0,10.575757575757576,10.575757575757576,1.6666666666666667,1.6666666666666667
-13.8,-38.8,106,81,1.73,0.943459,1.253493,0.310034,0.310034,0.0,1.253493,346,1206,1206,346,346,0,121,121,63,63,0,0,0,0,0,10.484848484848484,10.484848484848484,1.9090909090909092,1.9090909090909092
-13.8,-38.6,106,82,2.08,0.946316,1.256198,0.309882,0.309882,0.0,1.256198,348,1206,1206,348,348,0,108,108,59,59,0,0,0,0,0,10.545454545454545,10.545454545454545,1.7878787878787878,1.7878787878787878
-13.6,-38.8,107,81,1.71,0.947668,1.258362,0.310694,0.310694,-0.0,1.258362,345,1206,1206,345,345,0,124,124,64,64,0,0,0,0,0,10.454545454545455,10.454545454545455,1.9393939393939394,1.9393939393939394
-13.6,-38.6,107,82,2.07,0.949265,1.259701,0.310436,0.310436,-0.0,1.259701,346,1206,1206,346,346,0,111,111,60,60,0,0,0,0,0,10.484848484848484,10.484848484848484,1.8181818181818181,1.8181818181818181
-13.4,-38.8,108,81,1.71,0.950281,1.261148,0.310867,0.310867,0.0,1.261148,343,1206,1206,343,343,0,125,125,66,66,0,0,0,0,0,10.393939393939394,10.393939393939394,2.0,2.0
-13.4,-38.6,108,82,2.05,0.949951,1.262119,0.312168,0.312168,0.0,1.262119,345,1206,1206,345,345,0,121,121,64,64,0,0,0,0,0,10.454545454545455,10.454545454545455,1.9393939393939394,1.9393939393939394
-13.4,-38.4,108,83,2.14,0.950537,1.261568,0.311031,0.311031,-0.0,1.261568,345,1206,1206,345,345,0,105,105,57,57,0,0,0,0,0,10.454545454545455,10.454545454545455,1.7272727272727273,1.7272727272727273
-13.2,-38.6,109,82,1.99,0.95014,1.262069,0.311929,0.311929,0.0,1.262069,346,1206,1206,346,346,0,132,132,67,67,0,0,0,0,0,10.484848484848484,10.484848484848484,2.0303030303030303,2.0303030303030303
-13.2,-38.4,109,83,2.11,0.948707,1.260646,0.311939,0.311939,-0.0,1.260646,346,1206,1206,346,346,0,119,119,62,62,0,0,0,0,0,10.484848484848484,10.484848484848484,1.878787878787879,1.878787878787879
-13.2,-38.2,109,84,2.17,0.946095,1.257143,0.311048,0.311048,0.0,1.257143,348,1206,1206,348,348,0,105,105,55,55,0,0,0,0,0,10.545454545454545,10.545454545454545,1.6666666666666667,1.6666666666666667
-13.2,-38.0,109,85,2.2,0.940264,1.252796,0.312532,0.312532,-0.0,1.252796,344,1206,1206,344,344,0,98,98,49,49,0,0,0,0,0,10.424242424242424,10.424242424242424,1.4848484848484849,1.4848484848484849
-13.0,-38.4,110,83,1.96,0.944858,1.257779,0.312922,0.312922,0.0,1.257779,341,1206,1206,341,341,0,140,140,66,66,0,0,0,0,0,10.333333333333334,10.333333333333334,2.0,2.0
-13.0,-38.2,110,84,2.1,0.94504,1.257023,0.311983,0.311983,-0.0,1.257023,346,1206,1206,346,346,0,125,125,63,63,0,0,0,0,0,10.484848484848484,10.484848484848484,1.9090909090909092,1.9090909090909092
-13.0,-38.0,110,85,2.17,0.942085,1.253253,0.311168,0.311168,-0.0,1.253253,351,1206,1206,351,351,0,108,108,56,56,0,0,0,0,0,10.636363636363637,10.636363636363637,1.696969696969697,1.696969696969697
-13.0,-37.8,110,86,2.23,0.935122,1.24848,0.313359,0.313359,-0.0,1.24848,345,1206,1206,345,345,0,96,96,48,48,0,0,0,0,0,10.454545454545455,10.454545454545455,1.4545454545454546,1.4545454545454546
-12.8,-38.0,111,85,2.1,0.943591,1.255236,0.311645,0.311645,0.0,1.255236,345,1206,1206,345,345,0,122,122,61,61,0,0,0,0,0,10.454545454545455,10.454545454545455,1.8484848484848484,1.8484848484848484
-12.8,-37.8,111,86,2.19,0.938891,1.249708,0.310817,0.310817,0.0,1.249708,352,1206,1206,352,352,0,102,102,53,53,0,0,0,0,0,10.666666666666666,10.666666666666666,1.606060606060606,1.606060606060606
-12.6,-37.8,112,86,2.12,0.942332,1.25369,0.311358,0.311358,-0.0,1.25369,344,1206,1206,344,344,0,117,117,60,60,0,0,0,0,0,10.424242424242424,10.424242424242424,1.8181818181818181,1.8181818181818181
-12.6,-37.6,112,87,2.21,0.93667,1.247274,0.310605,0.310605,0.0,1.247274,350,1206,1206,350,350,0,101,101,54,54,0,0,0,0,0,10.606060606060606,10.606060606060606,1.6363636363636365,1.6363636363636365
-12.4,-37.8,113,86,1.78,0.959054,1.277298,0.318245,0.318245,0.0,1.277298,341,1206,1206,341,341,0,122,122,63,63,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9090909090909092,1.9090909090909092
-12.4,-37.6,113,87,2.14,0.941738,1.253656,0.311918,0.311918,0.0,1.253656,344,1206,1206,344,344,0,111,111,58,58,0,0,0,0,0,10.424242424242424,10.424242424242424,1.7575757575757576,1.7575757575757576
-12.4,-37.4,113,88,2.24,0.934986,1.2458,0.310815,0.310815,0.0,1.2458,347,1206,1206,347,347,0,97,97,52,52,0,0,0,0,0,10.515151515151516,10.515151515151516,1.5757575757575757,1.5757575757575757
-12.2,-37.6,114,87,1.97,0.949103,1.264039,0.314936,0.314936,0.0,1.264039,341,1206,1206,341,341,0,120,120,61,61,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8484848484848484,1.8484848484848484
-12.2,-37.4,114,88,2.19,0.941126,1.251975,0.31085,0.31085,0.0,1.251975,346,1206,1206,346,346,0,102,102,54,54,0,0,0,0,0,10.484848484848484,10.484848484848484,1.6363636363636365,1.6363636363636365
-12.0,-37.4,115,88,2.12,0.946857,1.259483,0.312626,0.312626,0.0,1.259483,343,1206,1206,343,343,0,110,110,59,59,0,0,0,0,0,10.393939393939394,10.393939393939394,1.7878787878787878,1.7878787878787878
-12.0,-37.2,115,89,2.23,0.939965,1.25175,0.311784,0.311784,-0.0,1.25175,347,1206,1206,347,347,0,93,93,51,51,0,0,0,0,0,10.515151515151516,10.515151515151516,1.5454545454545454,1.5454545454545454
-11.8,-37.4,116,88,2.01,0.954964,1.270479,0.315515,0.315515,-0.0,1.270479,337,1206,1206,337,337,0,113,113,58,58,0,0,0,0,0,10.212121212121213,10.212121212121213,1.7575757575757576,1.7575757575757576
-11.8,-37.2,116,89,2.19,0.944922,1.256161,0.311239,0.311239,0.0,1.256161,345,1206,1206,345,345,0,100,100,55,55,0,0,0,0,0,10.454545454545455,10.454545454545455,1.6666666666666667,1.6666666666666667
-11.6,-37.4,117,88,1.84,1.092118,1.460342,0.368224,0.368224,0.0,1.460342,346,1206,1206,346,346,0,121,121,64,64,0,0,0,0,0,10.484848484848484,10.484848484848484,1.9393939393939394,1.9393939393939394
-11.6,-37.2,117,89,2.07,0.949678,1.262251,0.312573,0.312573,0.0,1.262251,340,1206,1206,340,340,0,105,105,56,56,0,0,0,0,0,10.303030303030303,10.303030303030303,1.696969696969697,1.696969696969697
-11.6,-37.0,117,90,2.23,0.943553,1.255764,0.312211,0.312211,0.0,1.255764,344,1206,1206,344,344,0,91,91,50,50,0,0,0,0,0,10.424242424242424,10.424242424242424,1.5151515151515151,1.5151515151515151
-11.4,-37.2,118,89,1.86,0.967,1.28638,0.31938,0.31938,-0.0,1.28638,337,1206,1206,337,337,0,115,115,58,58,0,0,0,0,0,10.212121212121213,10.212121212121213,1.7575757575757576,1.7575757575757576
-11.4,-37.0,118,90,2.19,0.94938,1.261825,0.312445,0.312445,-0.0,1.261825,344,1206,1206,344,344,0,99,99,54,54,0,0,0,0,0,10.424242424242424,10.424242424242424,1.6363636363636365,1.6363636363636365
-11.4,-36.8,118,91,2.26,0.9429,1.256563,0.313663,0.313663,-0.0,1.256563,346,1206,1206,346,346,0,85,85,46,46,0,0,0,0,0,10.484848484848484,10.484848484848484,1.393939393939394,1.393939393939394
-11.2,-37.0,119,90,2.0,0.958384,1.274561,0.316177,0.316177,0.0,1.274561,338,1206,1206,338,338,0,109,109,54,54,0,0,0,0,0,10.242424242424242,10.242424242424242,1.6363636363636365,1.6363636363636365
-11.2,-36.8,119,91,2.22,0.949675,1.261827,0.312152,0.312152,-0.0,1.261827,344,1206,1206,344,344,0,92,92,49,49,0,0,0,0,0,10.424242424242424,10.424242424242424,1.4848484848484849,1.4848484848484849
-11.0,-37.0,120,90,1.45,0.970428,1.290438,0.320009,0.320009,-0.0,1.290438,335,1206,1206,335,335,0,112,112,53,53,0,0,0,0,0,10.151515151515152,10.151515151515152,1.606060606060606,1.606060606060606
-11.0,-36.8,120,91,2.19,0.955772,1.271335,0.315563,0.315563,-0.0,1.271335,339,1206,1206,339,339,0,106,106,53,53,0,0,0,0,0,10.272727272727273,10.272727272727273,1.606060606060606,1.606060606060606
-11.0,-36.6,120,92,2.24,0.950283,1.263685,0.313402,0.313402,0.0,1.263685,344,1206,1206,344,344,0,93,93,47,47,0,0,0,0,0,10.424242424242424,10.424242424242424,1.4242424242424243,1.4242424242424243
-10.8,-36.8,121,91,1.66,0.969546,1.289736,0.32019,0.32019,0.0,1.289736,333,1206,1206,333,333,0,119,119,56,56,0,0,0,0,0,10.090909090909092,10.090909090909092,1.696969696969697,1.696969696969697
-10.8,-36.6,121,92,2.11,0.965082,1.28509,0.320008,0.320008,-0.0,1.28509,337,1206,1206,337,337,0,106,106,51,51,0,0,0,0,0,10.212121212121213,10.212121212121213,1.5454545454545454,1.5454545454545454
-10.8,-36.4,121,93,2.23,0.951849,1.265146,0.313298,0.313298,0.0,1.265146,343,1206,1206,343,343,0,93,93,46,46,0,0,0,0,0,10.393939393939394,10.393939393939394,1.393939393939394,1.393939393939394
-10.8,-36.2,121,94,2.31,0.945649,1.259763,0.314113,0.314113,-0.0,1.259763,338,1206,1206,338,338,0,83,83,43,43,0,0,0,0,0,10.242424242424242,10.242424242424242,1.303030303030303,1.303030303030303
-10.6,-36.6,122,92,1.86,0.984039,1.310157,0.326118,0.326118,-0.0,1.310157,335,1206,1206,335,335,0,114,114,52,52,0,0,0,0,0,10.151515151515152,10.151515151515152,1.5757575757575757,1.5757575757575757
-10.6,-36.4,122,93,2.08,0.958695,1.277341,0.318646,0.318646,0.0,1.277341,336,1206,1206,336,336,0,109,109,52,52,0,0,0,0,0,10.181818181818182,10.181818181818182,1.5757575757575757,1.5757575757575757
-10.6,-36.2,122,94,2.22,0.954962,1.270695,0.315733,0.315733,0.0,1.270695,340,1206,1206,340,340,0,97,97,51,51,0,0,0,0,0,10.303030303030303,10.303030303030303,1.5454545454545454,1.5454545454545454
-10.6,-36.0,122,95,2.32,0.946935,1.261307,0.314372,0.314372,0.0,1.261307,341,1206,1206,341,341,0,87,87,47,47,0,0,0,0,0,10.333333333333334,10.333333333333334,1.4242424242424243,1.4242424242424243
-10.4,-36.2,123,94,1.9,0.976674,1.300144,0.323469,0.323469,0.0,1.300144,341,1206,1206,341,341,0,103,103,53,53,0,0,0,0,0,10.333333333333334,10.333333333333334,1.606060606060606,1.606060606060606
-10.4,-36.0,123,95,2.23,0.956272,1.271858,0.315586,0.315586,0.0,1.271858,341,1206,1206,341,341,0,94,94,50,50,0,0,0,0,0,10.333333333333334,10.333333333333334,1.5151515151515151,1.5151515151515151
-10.4,-35.8,123,96,2.32,0.948671,1.262563,0.313892,0.313892,0.0,1.262563,345,1206,1206,345,345,0,89,89,47,47,0,0,0,0,0,10.454545454545455,10.454545454545455,1.4242424242424243,1.4242424242424243
-10.2,-36.0,124,95,2.0,0.971728,1.292758,0.32103,0.32103,0.0,1.292758,346,1206,1206,346,346,0,108,108,56,56,0,0,0,0,0,10.484848484848484,10.484848484848484,1.696969696969697,1.696969696969697
-10.2,-35.8,124,96,2.26,0.955282,1.270104,0.314822,0.314822,-0.0,1.270104,347,1206,1206,347,347,0,97,97,51,51,0,0,0,0,0,10.515151515151516,10.515151515151516,1.5454545454545454,1.5454545454545454
-10.2,-35.6,124,97,2.33,0.950457,1.266157,0.3157,0.3157,0.0,1.266157,348,1206,1206,348,348,0,89,89,47,47,0,0,0,0,0,10.545454545454545,10.545454545454545,1.4242424242424243,1.4242424242424243
-10.0,-35.8,125,96,2.01,0.96599,1.284509,0.318519,0.318519,0.0,1.284509,349,1206,1206,349,349,0,103,103,55,55,0,0,0,0,0,10.575757575757576,10.575757575757576,1.6666666666666667,1.6666666666666667
-10.0,-35.6,125,97,2.27,0.957581,1.273416,0.315835,0.315835,0.0,1.273416,348,1206,1206,348,348,0,92,92,49,49,0,0,0,0,0,10.545454545454545,10.545454545454545,1.4848484848484849,1.4848484848484849
-10.0,-35.4,125,98,2.35,0.95215,1.268474,0.316324,0.316324,-0.0,1.268474,348,1206,1206,348,348,0,89,89,46,46,0,0,0,0,0,10.545454545454545,10.545454545454545,1.393939393939394,1.393939393939394
-9.8,-35.8,126,96,2.13,0.985095,1.310815,0.325719,0.325719,0.0,1.310815,348,1206,1206,348,348,0,107,107,54,54,0,0,0,0,0,10.545454545454545,10.545454545454545,1.6363636363636365,1.6363636363636365
-9.8,-35.6,126,97,2.19,0.971872,1.292465,0.320593,0.320593,-0.0,1.292465,346,1206,1206,346,346,0,100,100,51,51,0,0,0,0,0,10.484848484848484,10.484848484848484,1.5454545454545454,1.5454545454545454
-9.8,-35.4,126,98,2.28,0.960856,1.278232,0.317376,0.317376,0.0,1.278232,346,1206,1206,346,346,0,90,90,48,48,0,0,0,0,0,10.484848484848484,10.484848484848484,1.4545454545454546,1.4545454545454546
-9.6,-35.6,127,97,1.6,1.023968,1.380091,0.356123,0.356123,-0.0,1.380091,355,1206,1206,355,355,0,103,103,51,51,0,0,0,0,0,10.757575757575758,10.757575757575758,1.5454545454545454,1.5454545454545454
-9.6,-35.4,127,98,2.13,0.982329,1.308327,0.325998,0.325998,0.0,1.308327,348,1206,1206,348,348,0,96,96,49,49,0,0,0,0,0,10.545454545454545,10.545454545454545,1.4848484848484849,1.4848484848484849
-9.6,-35.2,127,99,2.26,0.96033,1.279132,0.318801,0.318801,0.0,1.279132,351,1206,1206,351,351,0,93,93,48,48,0,0,0,0,0,10.636363636363637,10.636363636363637,1.4545454545454546,1.4545454545454546
-9.4,-35.4,128,98,1.52,1.02158,1.366279,0.344698,0.344698,0.0,1.366279,350,1206,1206,350,350,0,103,103,51,51,0,0,0,0,0,10.606060606060606,10.606060606060606,1.5454545454545454,1.5454545454545454
-9.4,-35.2,128,99,2.15,0.981898,1.309146,0.327249,0.327249,-0.0,1.309146,350,1206,1206,350,350,0,101,101,49,49,0,0,0,0,0,10.606060606060606,10.606060606060606,1.4848484848484849,1.4848484848484849
-9.4,-35.0,128,100,2.3,0.956686,1.273998,0.317312,0.317312,0.0,1.273998,350,1206,1206,350,350,0,93,93,47,47,0,0,0,0,0,10.606060606060606,10.606060606060606,1.4242424242424243,1.4242424242424243
-9.2,-35.2,129,99,1.83,1.004155,1.343808,0.339653,0.339653,0.0,1.343808,349,1206,1206,349,349,0,111,111,54,54,0,0,0,0,0,10.575757575757576,10.575757575757576,1.6363636363636365,1.6363636363636365
-9.2,-35.0,129,100,2.2,0.971681,1.294326,0.322645,0.322645,0.0,1.294326,353,1206,1206,353,353,0,106,106,51,51,0,0,0,0,0,10.696969696969697,10.696969696969697,1.5454545454545454,1.5454545454545454
-9.2,-34.8,129,101,2.34,0.953941,1.272311,0.31837,0.31837,0.0,1.272311,347,1206,1206,347,347,0,98,98,49,49,0,0,0,0,0,10.515151515151516,10.515151515151516,1.4848484848484849,1.4848484848484849
-9.0,-35.0,130,100,2.11,0.983127,1.307188,0.32406,0.32406,-0.0,1.307188,352,1206,1206,352,352,0,106,106,53,53,0,0,0,0,0,10.666666666666666,10.666666666666666,1.606060606060606,1.606060606060606
-9.0,-34.8,130,101,2.3,0.961379,1.281661,0.320283,0.320283,0.0,1.281661,349,1206,1206,349,349,0,104,104,53,53,0,0,0,0,0,10.575757575757576,10.575757575757576,1.606060606060606,1.606060606060606
-8.8,-35.0,131,100,1.96,0.997332,1.326403,0.329071,0.329071,-0.0,1.326403,348,1206,1206,348,348,0,110,110,55,55,0,0,0,0,0,10.545454545454545,10.545454545454545,1.6666666666666667,1.6666666666666667
-8.8,-34.8,131,101,2.25,0.967905,1.288328,0.320423,0.320423,0.0,1.288328,345,1206,1206,345,345,0,110,110,54,54,0,0,0,0,0,10.454545454545455,10.454545454545455,1.6363636363636365,1.6363636363636365
-8.6,-34.8,132,101,2.19,0.980051,1.303582,0.323532,0.323532,-0.0,1.303582,343,1206,1206,343,343,0,115,115,55,55,0,0,0,0,0,10.393939393939394,10.393939393939394,1.6666666666666667,1.6666666666666667
-8.6,-34.6,132,102,2.34,0.962081,1.281477,0.319396,0.319396,0.0,1.281477,343,1206,1206,343,343,0,111,111,52,52,0,0,0,0,0,10.393939393939394,10.393939393939394,1.5757575757575757,1.5757575757575757
-8.4,-34.8,133,101,1.97,0.990983,1.316863,0.32588,0.32588,-0.0,1.316863,341,1206,1206,341,341,0,124,124,61,61,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8484848484848484,1.8484848484848484
-8.4,-34.6,133,102,2.29,0.969061,1.289405,0.320344,0.320344,-0.0,1.289405,342,1206,1206,342,342,0,110,110,54,54,0,0,0,0,0,10.363636363636363,10.363636363636363,1.6363636363636365,1.6363636363636365
-8.2,-34.8,134,101,2.08,1.004785,1.335369,0.330584,0.330584,-0.0,1.335369,340,1206,1206,340,340,0,125,125,62,62,0,0,0,0,0,10.303030303030303,10.303030303030303,1.878787878787879,1.878787878787879
-8.2,-34.6,134,102,2.24,0.977647,1.299459,0.321813,0.321813,0.0,1.299459,343,1206,1206,343,343,0,117,117,61,61,0,0,0,0,0,10.393939393939394,10.393939393939394,1.8484848484848484,1.8484848484848484
-8.0,-34.8,135,101,1.93,1.01988,1.354498,0.334618,0.334618,0.0,1.354498,343,1206,1206,343,343,0,130,130,65,65,0,0,0,0,0,10.393939393939394,10.393939393939394,1.9696969696969697,1.9696969696969697
-8.0,-34.6,135,102,2.17,0.996057,1.324909,0.328852,0.328852,0.0,1.324909,342,1206,1206,342,342,0,119,119,64,64,0,0,0,0,0,10.363636363636363,10.363636363636363,1.9393939393939394,1.9393939393939394
-8.0,-34.4,135,103,2.35,0.973638,1.297281,0.323643,0.323643,0.0,1.297281,343,1206,1206,343,343,0,115,115,61,61,0,0,0,0,0,10.393939393939394,10.393939393939394,1.8484848484848484,1.8484848484848484
-7.8,-34.8,136,101,1.75,1.037857,1.378044,0.340187,0.340187,0.0,1.378044,342,1206,1206,342,342,0,137,137,69,69,0,0,0,0,0,10.363636363636363,10.363636363636363,2.090909090909091,2.090909090909091
-7.8,-34.6,136,102,2.03,1.010383,1.342964,0.332581,0.332581,0.0,1.342964,344,1206,1206,344,344,0,124,124,66,66,0,0,0,0,0,10.424242424242424,10.424242424242424,2.0,2.0
-7.8,-34.4,136,103,2.33,0.982047,1.307871,0.325824,0.325824,-0.0,1.307871,341,1206,1206,341,341,0,118,118,63,63,0,0,0,0,0,10.333333333333334,10.333333333333334,1.9090909090909092,1.9090909090909092
-7.6,-34.8,137,101,1.4,1.060578,1.43055,0.369972,0.369972,0.0,1.43055,357,1206,1206,357,357,0,112,112,63,63,0,0,0,0,0,10.818181818181818,10.818181818181818,1.9090909090909092,1.9090909090909092
-7.6,-34.6,137,102,1.85,1.02258,1.359312,0.336732,0.336732,0.0,1.359312,342,1206,1206,342,342,0,123,123,66,66,0,0,0,0,0,10.363636363636363,10.363636363636363,2.0,2.0
-7.6,-34.4,137,103,2.31,0.98719,1.315022,0.327832,0.327832,-0.0,1.315022,339,1206,1206,339,339,0,117,117,64,64,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9393939393939394,1.9393939393939394
-7.4,-34.6,138,102,1.91,1.026666,1.364901,0.338235,0.338235,0.0,1.364901,339,1206,1206,339,339,0,122,122,64,64,0,0,0,0,0,10.272727272727273,10.272727272727273,1.9393939393939394,1.9393939393939394
-7.4,-34.4,138,103,2.3,0.989246,1.317,0.327754,0.327754,0.0,1.317,340,1206,1206,340,340,0,123,123,67,67,0,0,0,0,0,10.303030303030303,10.303030303030303,2.0303030303030303,2.0303030303030303
-7.2,-34.6,139,102,2.01,1.026242,1.364615,0.338373,0.338373,-0.0,1.364615,340,1206,1206,340,340,0,115,115,63,63,0,0,0,0,0,10.303030303030303,10.303030303030303,1.9090909090909092,1.9090909090909092
-7.2,-34.4,139,103,2.3,0.988198,1.318361,0.330163,0.330163,0.0,1.318361,337,1206,1206,337,337,0,115,115,62,62,0,0,0,0,0,10.212121212121213,10.212121212121213,1.878787878787879,1.878787878787879
-7.0,-34.8,140,101,1.38,1.05277,1.406612,0.353842,0.353842,0.0,1.406612,346,1206,1206,346,346,0,118,118,67,67,0,0,0,0,0,10.484848484848484,10.484848484848484,2.0303030303030303,2.0303030303030303
-7.0,-34.6,140,102,2.11,1.017491,1.35179,0.334299,0.334299,-0.0,1.35179,342,1206,1206,342,342,0,113,113,60,60,0,0,0,0,0,10.363636363636363,10.363636363636363,1.8181818181818181,1.8181818181818181
-7.0,-34.4,140,103,2.28,0.995716,1.326259,0.330542,0.330542,-0.0,1.326259,340,1206,1206,340,340,0,124,124,63,63,0,0,0,0,0,10.303030303030303,10.303030303030303,1.9090909090909092,1.9090909090909092
-6.8,-34.8,141,101,1.43,1.048122,1.391897,0.343775,0.343775,-0.0,1.391897,341,1206,1206,341,341,0,118,118,61,61,0,0,0,0,0,10.333333333333334,10.333333333333334,1.8484848484848484,1.8484848484848484
-6.8,-34.6,141,102,2.19,1.009802,1.342656,0.332854,0.332854,0.0,1.342656,343,1206,1206,343,343,0,113,113,61,61,0,0,0,0,0,10.393939393939394,10.393939393939394,1.8484848484848484,1.8484848484848484
-6.6,-34.8,142,101,1.86,1.034644,1.373365,0.338721,0.338721,0.0,1.373365,342,1206,1206,342,342,0,117,117,60,60,0,0,0,0,0,10.363636363636363,10.363636363636363,1.8181818181818181,1.8181818181818181
-6.6,-34.6,142,102,2.21,1.00754,1.3416,0.33406,0.33406,0.0,1.3416,341,1206,1206,341,341,0,112,112,59,59,0,0,0,0,0,10.333333333333334,10.333333333333334,1.7878787878787878,1.7878787878787878
-6.4,-34.8,143,101,2.038,1.028967,1.36534,0.336373,0.336373,0.0,1.36534,341,1206,1206,341,341,0,116,116,57,57,0,0,0,0,0,10.333333333333334,10.333333333333334,1.7272727272727273,1.7272727272727273
-6.4,-34.6,143,102,2.27,1.010434,1.345935,0.335501,0.335501,0.0,1.345935,341,1206,1206,341,341,0,114,114,58,58,0,0,0,0,0,10.333333333333334,10.333333333333334,1.7575757575757576,1.7575757575757576
-6.2,-35.0,144,100,1.47,1.053328,1.394526,0.341198,0.341198,0.0,1.394526,343,1206,1206,343,343,0,119,119,66,66,0,0,0,0,0,10.393939393939394,10.393939393939394,2.0,2.0
-6.2,-34.8,144,101,2.12,1.02431,1.361824,0.337514,0.337514,-0.0,1.361824,344,1206,1206,344,344,0,116,116,59,59,0,0,0,0,0,10.424242424242424,10.424242424242424,1.7878787878787878,1.7878787878787878
-6.2,-34.6,144,102,2.3,1.009424,1.346455,0.337031,0.337031,-0.0,1.346455,342,1206,1206,342,342,0,120,120,65,65,0,0,0,0,0,10.363636363636363,10.363636363636363,1.9696969696969697,1.9696969696969697
-6.0,-35.0,145,100,1.87,1.050751,1.390955,0.340204,0.340204,0.0,1.390955,341,1206,1206,341,341,0,116,116,66,66,0,0,0,0,0,10.333333333333334,10.333333333333334,2.0,2.0
-6.0,-34.8,145,101,2.18,1.027284,1.365858,0.338575,0.338575,0.0,1.365858,344,1206,1206,344,344,0,124,124,67,67,0,0,0,0,0,10.424242424242424,10.424242424242424,2.0303030303030303,2.0303030303030303
-5.8,-35.0,146,100,1.9,1.043766,1.381765,0.337999,0.337999,0.0,1.381765,344,1206,1206,344,344,0,126,126,72,72,0,0,0,0,0,10.424242424242424,10.424242424242424,2.1818181818181817,2.1818181818181817
-5.8,-34.8,146,101,2.24,1.024093,1.363358,0.339265,0.339265,0.0,1.363358,344,1206,1206,344,344,0,118,118,64,64,0,0,0,0,0,10.424242424242424,10.424242424242424,1.9393939393939394,1.9393939393939394
-5.6,-35.0,147,100,2.03,1.043068,1.383637,0.340568,0.340568,0.0,1.383637,343,1206,1206,343,343,0,116,116,69,69,0,0,0,0,0,10.393939393939394,10.393939393939394,2.090909090909091,2.090909090909091
-5.6,-34.8,147,101,2.3,1.024317,1.365896,0.341579,0.341579,0.0,1.365896,343,1206,1206,343,343,0,118,118,61,61,0,0,0,0,0,10.393939393939394,10.393939393939394,1.8484848484848484,1.8484848484848484
-5.4,-35.2,148,99,2.01,1.097613,1.466034,0.368421,0.368421,0.0,1.466034,348,1206,1206,348,348,0,122,122,71,71,0,0,0,0,0,10.545454545454545,10.545454545454545,2.1515151515151514,2.1515151515151514
-5.4,-35.0,148,100,2.21,1.042308,1.384989,0.342681,0.342681,0.0,1.384989,342,1206,1206,342,342,0,121,121,69,69,0,0,0,0,0,10.363636363636363,10.363636363636363,2.090909090909091,2.090909090909091
-5.4,-34.8,148,101,2.34,1.023772,1.366738,0.342966,0.342966,0.0,1.366738,345,1206,1206,345,345,0,114,114,60,60,0,0,0,0,0,10.454545454545455,10.454545454545455,1.8181818181818181,1.8181818181818181
