grid_lat,grid_lon,n_finite_days,hat_m,thr_hs_q50,thr_zos_q50,thr_hs_q55,thr_zos_q55,thr_hs_q60,thr_zos_q60,thr_hs_q65,thr_zos_q65,thr_hs_q70,thr_zos_q70,thr_hs_q75,thr_zos_q75,thr_hs_q80,thr_zos_q80,thr_hs_q85,thr_zos_q85,thr_hs_q90,thr_zos_q90,thr_hs_q95,thr_zos_q95,thr_hs_q99,thr_zos_q99
-2.6,-40.6,12053,1.928443,1.57,0.15689,1.61,0.162566,1.65,0.168079,1.69,0.173858,1.73,0.180418,1.77,0.187311,1.82,0.195424,1.87,0.204562,1.94,0.216765,2.03,0.233384,2.2,0.260878
-2.6,-40.4,12053,1.917338,1.61,0.152812,1.65,0.158574,1.69,0.163872,1.72,0.169744,1.76,0.175921,1.81,0.183001,1.85,0.190931,1.9,0.200372,1.97,0.211921,2.07,0.22823,2.23,0.254669
-2.6,-40.2,12053,1.902774,1.63,0.15114,1.66,0.157085,1.69,0.162437,1.73,0.168194,1.77,0.174405,1.81,0.181451,1.86,0.189225,1.91,0.198419,1.98,0.209973,2.07,0.225874,2.24,0.251462
-2.6,-40.0,12053,1.87312,1.61,0.151006,1.65,0.156804,1.69,0.162249,1.72,0.167974,1.76,0.174078,1.8,0.181219,1.85,0.18891,1.91,0.197833,1.97,0.209284,2.08,0.225105,2.2548,0.250493
-2.6,-39.8,12053,1.825626,1.62,0.157,1.66,0.162481,1.69,0.168149,1.73,0.173956,1.77,0.180089,1.81,0.187018,1.86,0.194533,1.92,0.202993,1.99,0.214602,2.1,0.230486,2.3,0.255257
-2.6,-39.6,12053,1.768004,1.65,0.167839,1.68,0.173086,1.72,0.178707,1.76,0.184832,1.8,0.1911,1.85,0.198016,1.9,0.205599,1.96,0.213244,2.04,0.225319,2.15,0.240976,2.36,0.264964
-2.4,-44.2,12053,2.614275,0.6,0.250095,0.62,0.257613,0.64,0.265063,0.67,0.271992,0.69,0.279538,0.71,0.288303,0.74,0.29773,0.78,0.308738,0.82,0.322811,0.89,0.343669,1.06,0.381012
-2.4,-44.0,12053,3.150891,0.8,0.237373,0.83,0.244881,0.85,0.252217,0.87,0.259163,0.9,0.266854,0.93,0.27546,0.96,0.284188,1.01,0.29476,1.05,0.308298,1.13,0.32783,1.31,0.361947
-2.4,-43.0,12053,2.001206,1.09,0.211615,1.11,0.218793,1.14,0.22541,1.18,0.232429,1.21,0.239631,1.24,0.247322,1.29,0.255806,1.33,0.266256,1.39,0.278329,1.47,0.297494,1.65,0.328682
-2.4,-42.8,12053,1.955848,1.34,0.203717,1.38,0.210538,1.41,0.217289,1.45,0.224345,1.49,0.231335,1.53,0.238898,1.58,0.247536,1.63,0.257307,1.7,0.269671,1.8,0.288702,2.0,0.319491
-2.4,-42.6,12053,1.913208,1.43,0.19621,1.47,0.202797,1.51,0.209736,1.55,0.216777,1.59,0.22362,1.64,0.23105,1.69,0.239578,1.74,0.249466,1.82,0.262027,1.92,0.28154,2.15,0.311484
-2.4,-42.4,12053,1.879237,1.62,0.189617,1.66,0.196302,1.71,0.203243,1.75,0.209794,1.8,0.216759,1.85,0.22436,1.91,0.232668,1.97,0.242805,2.07,0.255493,2.19,0.27516,2.45,0.303866
-2.4,-42.2,12053,1.852244,1.64,0.183917,1.68,0.190345,1.73,0.197018,1.77,0.203629,1.82,0.21059,1.87,0.217964,1.93,0.226565,2.0,0.236287,2.08,0.248687,2.2,0.267904,2.46,0.296249
-2.4,-42.0,12053,1.827438,1.64,0.179144,1.69,0.185308,1.73,0.191778,1.78,0.198553,1.82,0.205329,1.87,0.212531,1.93,0.220588,2.0,0.230903,2.08,0.242964,2.2,0.261629,2.45,0.289987
-2.4,-41.8,12053,1.811669,1.67,0.175762,1.71,0.181915,1.75,0.18807,1.8,0.194757,1.84,0.201681,1.9,0.208881,1.95,0.216879,2.02,0.22716,2.1,0.239214,2.22,0.257881,2.44,0.286318
-2.4,-41.6,12053,1.800203,1.69,0.171563,1.74,0.177625,1.78,0.183599,1.83,0.19024,1.87,0.197108,1.92,0.204242,1.98,0.212226,2.05,0.222065,2.13,0.234678,2.25,0.252659,2.47,0.280713
-2.4,-40.8,12053,1.826859,1.75,0.156682,1.79,0.162353,1.83,0.167742,1.87,0.17428,1.92,0.180611,1.97,0.187774,2.02,0.195411,2.08,0.204828,2.16,0.217101,2.27,0.233469,2.47,0.260712
-2.4,-40.6,12053,1.813602,1.73,0.153655,1.77,0.15929,1.81,0.164864,1.85,0.170938,1.9,0.177462,1.95,0.184662,2.0,0.192408,2.05,0.201955,2.13,0.213713,2.24,0.23012,2.43,0.257033
-2.4,-40.4,12053,1.802334,1.72,0.150468,1.76,0.156152,1.8,0.161711,1.84,0.167693,1.88,0.174278,1.93,0.18106,1.98,0.188868,2.04,0.198429,2.12,0.210094,2.22,0.226032,2.42,0.25267
-2.4,-40.2,12053,1.78946,1.72,0.146269,1.76,0.151982,1.8,0.157622,1.84,0.163572,1.88,0.169988,1.93,0.176788,1.98,0.184667,2.04,0.193883,2.12,0.205341,2.23,0.221096,2.44,0.246997
-2.4,-40.0,12053,1.769113,1.72,0.144108,1.76,0.150029,1.8,0.155828,1.84,0.161748,1.89,0.168035,1.93,0.174993,1.98,0.182965,2.04,0.192145,2.12,0.203375,2.24,0.219306,2.47,0.245369
-2.2,-44.2,12053,2.693342,1.06,0.241622,1.1,0.248946,1.13,0.256346,1.17,0.26359,1.2,0.270998,1.24,0.279501,1.29,0.288543,1.35,0.299148,1.42,0.312313,1.52,0.331058,1.73,0.366039
-2.2,-44.0,12053,2.664917,1.28,0.229499,1.31,0.236641,1.35,0.243904,1.39,0.251228,1.43,0.258919,1.47,0.266915,1.52,0.275765,1.59,0.286447,1.66,0.299374,1.77,0.318247,1.99,0.351695
-2.2,-43.8,12053,2.623215,1.33,0.221918,1.36,0.228769,1.4,0.236103,1.44,0.242927,1.48,0.250593,1.52,0.257954,1.57,0.266507,1.63,0.2769,1.7,0.28952,1.81,0.308407,2.03,0.340738
-2.2,-43.6,12053,2.320195,1.4,0.216071,1.43,0.222639,1.47,0.229868,1.51,0.236465,1.55,0.243599,1.59,0.251363,1.64,0.259683,1.7,0.270043,1.78,0.28255,1.89,0.30132,2.11,0.332339
-2.2,-43.4,12053,2.197052,1.47,0.21048,1.51,0.217389,1.55,0.224152,1.59,0.230888,1.63,0.237888,1.68,0.245515,1.73,0.253853,1.8,0.264192,1.88,0.276405,2.0,0.29494,2.24,0.325567
-2.2,-43.2,12053,2.034414,1.57,0.204926,1.61,0.211872,1.65,0.218362,1.7,0.225102,1.74,0.232124,1.8,0.239949,1.85,0.248428,1.92,0.258251,2.0,0.27048,2.13,0.288837,2.39,0.31984
-2.2,-43.0,12053,1.929457,1.57,0.198553,1.61,0.205451,1.65,0.211921,1.69,0.218757,1.74,0.225898,1.79,0.23365,1.85,0.242073,1.92,0.251656,2.0,0.264034,2.13,0.28226,2.38,0.313301
-2.2,-42.8,12053,1.845262,1.63,0.192571,1.67,0.199501,1.71,0.206146,1.76,0.212811,1.8,0.220121,1.85,0.227704,1.91,0.235927,1.99,0.245769,2.07,0.25816,2.2,0.276866,2.47,0.306494
-2.2,-42.6,12053,1.783193,1.69,0.186883,1.74,0.193788,1.78,0.20039,1.83,0.207035,1.87,0.214301,1.93,0.22165,1.99,0.230232,2.07,0.240022,2.16,0.252327,2.29,0.270797,2.57,0.299594
-2.0,-44.4,12053,2.759919,0.74,0.252876,0.77,0.260444,0.8,0.268074,0.83,0.275386,0.86,0.282967,0.9,0.291268,0.94,0.300423,0.99,0.311349,1.05,0.324692,1.15,0.342686,1.3648,0.376871
-2.0,-44.2,12053,2.703656,1.18,0.234139,1.22,0.241036,1.25,0.248604,1.29,0.256173,1.33,0.263436,1.38,0.271432,1.43,0.280649,1.5,0.291147,1.58,0.304075,1.7,0.322215,1.93,0.356962
-2.0,-44.0,12053,2.60369,1.4,0.223395,1.44,0.230293,1.47,0.237739,1.52,0.244758,1.56,0.252083,1.61,0.259713,1.67,0.269173,1.75,0.279855,1.83,0.292367,1.97,0.310984,2.23,0.343638
-2.0,-43.8,12053,2.45852,1.48,0.215338,1.52,0.222235,1.56,0.229499,1.6,0.236201,1.65,0.243598,1.7,0.251106,1.76,0.2602,1.83,0.270882,1.92,0.283211,2.07,0.301791,2.33,0.333408
-2.0,-43.6,12053,2.261335,1.55,0.209052,1.59,0.216132,1.63,0.223042,1.68,0.229622,1.72,0.236824,1.78,0.244942,1.84,0.25367,1.91,0.26368,1.99,0.276303,2.14,0.294772,2.4,0.32532
-2.0,-43.4,12053,2.084741,1.64,0.203436,1.68,0.210639,1.72,0.217353,1.77,0.223762,1.81,0.230964,1.87,0.23896,1.93,0.247749,2.0,0.257576,2.09,0.270076,2.23,0.288363,2.51,0.318332
-2.0,-43.2,12053,1.924317,1.66,0.198188,1.7,0.205268,1.74,0.211616,1.79,0.218391,1.84,0.225654,1.89,0.23365,1.95,0.242256,2.02,0.252095,2.12,0.264596,2.25,0.282748,2.54,0.312752
-2.0,-43.0,12053,1.81563,1.69,0.192877,1.73,0.199591,1.78,0.206305,1.82,0.213019,1.87,0.220344,1.92,0.228584,1.98,0.236824,2.06,0.24659,2.15,0.259102,2.29,0.277413,2.57,0.307773
-1.8,-44.4,12053,2.786406,0.81,0.23902,0.84,0.246328,0.87,0.253271,0.9,0.260637,0.93,0.268086,0.97,0.276094,1.01,0.285152,1.07,0.296141,1.13,0.308835,1.23,0.327126,1.46,0.360235
-1.8,-44.2,12053,2.659747,1.29,0.226351,1.33,0.233357,1.36,0.240767,1.4,0.248026,1.45,0.255453,1.49,0.263583,1.55,0.272777,1.62,0.283166,1.71,0.295949,1.83,0.314243,2.07,0.347553
-1.6,-44.6,12053,2.888404,0.64,0.224543,0.66,0.231856,0.68,0.238875,0.71,0.245745,0.74,0.253248,0.77,0.261153,0.81,0.26987,0.86,0.280529,0.92,0.293217,1.02,0.310867,1.24,0.342586
-1.6,-44.4,12053,2.736742,0.87,0.218757,0.9,0.225971,0.93,0.232747,0.96,0.240112,0.99,0.247461,1.03,0.255403,1.07,0.264298,1.13,0.275353,1.2,0.287828,1.3,0.305527,1.52,0.337728
-1.6,-44.2,12053,2.558309,1.31,0.215082,1.34,0.222028,1.38,0.229378,1.42,0.236226,1.46,0.243702,1.51,0.251571,1.56,0.260514,1.63,0.271557,1.72,0.284091,1.84,0.302282,2.09,0.333509
-1.4,-48.6,12053,3.063851,0.09,0.328001,0.1,0.337828,0.11,0.34653,0.13,0.355968,0.14,0.365922,0.16,0.377148,0.17,0.390249,0.19,0.404458,0.2,0.422303,0.23,0.447433,0.28,0.49858
-1.4,-45.2,12053,4.057414,0.66,0.195356,0.68,0.201718,0.71,0.208759,0.73,0.216103,0.76,0.224153,0.8,0.231831,0.83,0.240584,0.88,0.249801,0.94,0.26268,1.03,0.281923,1.23,0.317464
-1.4,-45.0,12053,4.085818,0.65,0.188421,0.68,0.195074,0.7,0.201923,0.73,0.209479,0.77,0.217255,0.8,0.225043,0.84,0.23426,0.88,0.24355,0.95,0.256038,1.04,0.275484,1.2,0.311316
-1.4,-44.8,12053,2.990314,0.78,0.184625,0.81,0.191035,0.84,0.198006,0.87,0.205327,0.9,0.212983,0.94,0.22104,0.98,0.230193,1.04,0.239427,1.1,0.251337,1.21,0.271034,1.4,0.306227
-1.4,-44.6,12053,2.763478,0.82,0.189312,0.84,0.195782,0.87,0.202581,0.9,0.209942,0.93,0.217399,0.97,0.225238,1.02,0.234238,1.07,0.244028,1.14,0.25635,1.25,0.275582,1.45,0.308229
-1.4,-44.4,12053,2.615062,1.13,0.198749,1.16,0.205085,1.2,0.212057,1.23,0.219353,1.27,0.226787,1.32,0.234394,1.37,0.243484,1.43,0.253707,1.51,0.265953,1.63,0.283888,1.85,0.3149
-1.2,-48.6,12053,2.93269,0.17,0.325352,0.19,0.335069,0.2,0.343641,0.21,0.352551,0.22,0.362536,0.24,0.373535,0.25,0.386518,0.27,0.399964,0.29,0.417965,0.32,0.442875,0.38,0.493287
-1.2,-45.6,12053,4.560236,0.75,0.18725,0.77,0.193739,0.8,0.20068,0.83,0.208527,0.86,0.216865,0.89,0.224983,0.93,0.233882,0.97,0.243933,1.04,0.257562,1.13,0.278527,1.31,0.318606
-1.2,-45.4,12053,2.918687,1.11,0.187091,1.14,0.193575,1.18,0.200744,1.22,0.208349,1.26,0.216369,1.31,0.22425,1.35,0.233327,1.42,0.243137,1.5,0.256086,1.61,0.276559,1.84,0.313544
-1.2,-45.2,12053,2.954317,1.08,0.182586,1.12,0.189284,1.16,0.196235,1.2,0.203496,1.244,0.211638,1.29,0.220051,1.34,0.22919,1.41,0.23855,1.49,0.25151,1.61,0.27101,1.83,0.307394
-1.2,-45.0,12053,2.84069,1.06,0.176336,1.11,0.182806,1.14,0.189764,1.19,0.197015,1.23,0.205268,1.28,0.213691,1.34,0.222944,1.4,0.232795,1.48,0.24554,1.61,0.264779,1.84,0.301003
-1.2,-44.8,12053,2.736868,1.19,0.173858,1.23,0.18023,1.28,0.186956,1.32,0.194293,1.37,0.202545,1.42,0.210529,1.49,0.219826,1.56,0.229621,1.65,0.241658,1.78,0.26128,2.04,0.296763
-1.2,-44.6,12053,2.608679,1.22,0.1768,1.26,0.183343,1.3,0.189691,1.35,0.197039,1.4,0.205023,1.45,0.213007,1.51,0.222006,1.582,0.232297,1.67,0.244229,1.8,0.263716,2.05,0.296139
-1.0,-48.4,12053,3.092678,0.36,0.306161,0.38,0.315622,0.4,0.324656,0.42,0.334177,0.44,0.343785,0.46,0.356029,0.48,0.36909,0.51,0.383874,0.54,0.401977,0.58,0.428077,0.66,0.479411
-1.0,-46.0,12053,3.031009,0.86,0.18067,0.89,0.187384,0.92,0.194403,0.95,0.202338,0.99,0.210273,1.03,0.218513,1.07,0.227668,1.13,0.237129,1.2,0.252693,1.3,0.27723,1.52,0.318455
-1.0,-45.8,12053,2.968626,1.04,0.177068,1.08,0.183904,1.11,0.190692,1.15,0.19837,1.18,0.206,1.23,0.214179,1.28,0.223334,1.34,0.233247,1.41,0.247871,1.53,0.269502,1.75,0.309667
-1.0,-45.6,12053,2.928292,1.16,0.172796,1.2,0.179303,1.24,0.186102,1.28,0.193732,1.32,0.202033,1.36,0.209601,1.41,0.219123,1.47,0.22884,1.56,0.2425,1.68,0.263339,1.9,0.301767
-1.0,-45.4,12053,2.860276,1.23,0.167668,1.27,0.174383,1.31,0.181463,1.35,0.188727,1.4,0.197211,1.44,0.205267,1.5,0.214606,1.57,0.224616,1.65,0.2378,1.77,0.258309,2.02,0.295966
-1.0,-45.2,12053,2.797509,1.17,0.166021,1.21,0.172833,1.25,0.179815,1.3,0.187201,1.35,0.195685,1.4,0.203925,1.45,0.213032,1.52,0.223518,1.62,0.23614,1.74,0.256173,1.99,0.293307
-1.0,-45.0,12053,2.715078,1.14,0.166021,1.19,0.172735,1.23,0.179754,1.28,0.187078,1.33,0.195624,1.38,0.204169,1.45,0.21363,1.52,0.223395,1.61,0.236213,1.75,0.25605,2.0,0.292209
-1.0,-44.8,12053,2.588355,1.15,0.164861,1.19,0.171636,1.24,0.178777,1.288,0.186212,1.34,0.194098,1.39,0.202765,1.45,0.212226,1.53,0.222175,1.62,0.23426,1.76,0.254488,2.03,0.28901
-1.0,-44.6,12053,2.451983,1.16,0.164251,1.21,0.170904,1.25,0.177679,1.3,0.185125,1.35,0.19306,1.4,0.201727,1.46,0.210883,1.54,0.221015,1.63,0.232917,1.77,0.253206,2.02,0.286142
-0.8,-48.4,12053,3.195137,0.51,0.300215,0.54,0.309501,0.56,0.31831,0.58,0.327754,0.61,0.337368,0.63,0.349302,0.66,0.361737,0.69,0.376881,0.72,0.395466,0.77,0.42062,0.86,0.470553
-0.8,-48.2,12053,3.260997,0.45,0.280233,0.47,0.289829,0.48,0.299049,0.5,0.308992,0.52,0.32044,0.54,0.332128,0.56,0.346935,0.58,0.362865,0.61,0.381385,0.65,0.408953,0.73,0.46194
-0.8,-46.6,12053,3.11249,0.96,0.18631,0.99,0.194166,1.02,0.201999,1.06,0.210075,1.09,0.218649,1.13,0.227485,1.17,0.236812,1.23,0.248628,1.3,0.265004,1.4,0.290236,1.62,0.345432
-0.8,-46.4,12053,3.022545,1.01,0.177618,1.04,0.184796,1.07,0.192271,1.1,0.200147,1.14,0.208653,1.18,0.216986,1.23,0.226217,1.29,0.237217,1.37,0.252666,1.49,0.277728,1.72,0.326619
-0.8,-46.2,12053,2.966771,0.88,0.171649,0.91,0.178399,0.94,0.185724,0.97,0.193278,1.0,0.20141,1.04,0.209797,1.09,0.218818,1.15,0.229233,1.23,0.244168,1.34,0.270179,1.56,0.312272
-0.8,-46.0,12053,2.918617,1.02,0.16718,1.05,0.174236,1.09,0.181219,1.12,0.188836,1.16,0.196539,1.21,0.20484,1.26,0.21424,1.33,0.224628,1.41,0.239387,1.53,0.263009,1.77,0.303627
-0.8,-45.8,12053,2.858238,1.13,0.162395,1.17,0.169634,1.2,0.176338,1.24,0.184063,1.29,0.191903,1.33,0.200275,1.39,0.209912,1.46,0.220075,1.54,0.234074,1.67,0.256243,1.9,0.296675
-0.8,-45.6,12053,2.774863,1.18,0.158953,1.22,0.165752,1.26,0.172906,1.3,0.180447,1.34,0.18861,1.39,0.197003,1.44,0.206537,1.51,0.217026,1.6,0.230229,1.73,0.251861,1.95,0.290502
-0.8,-45.4,12053,2.70845,1.18,0.157219,1.21,0.164111,1.25,0.171236,1.29,0.178909,1.34,0.187105,1.38,0.195648,1.44,0.204545,1.51,0.215524,1.6,0.228322,1.72,0.249744,1.9648,0.287433
-0.6,-48.4,12053,3.257537,0.66,0.290719,0.69,0.299417,0.71,0.308296,0.74,0.31746,0.77,0.32781,0.8,0.3389,0.83,0.351492,0.87,0.365828,0.91,0.384833,0.98,0.41178,1.11,0.465149
-0.6,-48.2,12053,3.184237,0.71,0.261678,0.73,0.270696,0.76,0.280643,0.78,0.292316,0.8,0.304847,0.83,0.31765,0.86,0.332721,0.89,0.349572,0.938,0.369094,0.994,0.397103,1.12,0.451106
-0.6,-48.0,12053,3.23461,0.61,0.237434,0.62,0.246956,0.64,0.257772,0.66,0.27015,0.67,0.282785,0.7,0.296457,0.72,0.310312,0.74,0.328074,0.78,0.348338,0.84,0.378808,0.96,0.438451
-0.6,-47.2,12053,2.959708,0.87,0.192096,0.9,0.200043,0.92,0.208509,0.95,0.217177,0.97,0.226558,1.0,0.236922,1.04,0.248868,1.08,0.262853,1.13,0.281838,1.22,0.309976,1.39,0.377857
-0.6,-47.0,12053,2.972664,1.14,0.181097,1.17,0.188726,1.2,0.196966,1.24,0.205695,1.27,0.214936,1.31,0.224738,1.36,0.235395,1.41,0.250142,1.49,0.268123,1.59,0.295138,1.81,0.363139
-0.6,-46.8,12053,2.976737,1.18,0.173553,1.21,0.181078,1.24,0.189056,1.28,0.197953,1.31,0.206701,1.36,0.215961,1.41,0.226401,1.47,0.239121,1.54,0.25583,1.66,0.282878,1.9,0.346426
-0.6,-46.6,12053,2.950558,1.15,0.169292,1.18,0.176803,1.22,0.18421,1.25,0.192511,1.29,0.201122,1.33,0.209907,1.39,0.21971,1.45,0.231164,1.52,0.247269,1.65,0.273439,1.89,0.329468
-0.6,-46.4,12053,2.905302,1.14,0.1653,1.18,0.172156,1.21,0.179463,1.25,0.187249,1.29,0.195843,1.34,0.204571,1.39,0.214196,1.45,0.225153,1.54,0.23987,1.67,0.265526,1.92,0.312561
-0.6,-46.2,12053,2.835536,1.09,0.16087,1.13,0.167876,1.16,0.17528,1.2,0.182865,1.24,0.190575,1.29,0.199494,1.35,0.209174,1.41,0.219946,1.51,0.234561,1.64,0.259738,1.89,0.300307
-0.6,-46.0,12053,2.771571,1.08,0.157353,1.116,0.1648,1.15,0.171636,1.19,0.179144,1.24,0.187262,1.29,0.196051,1.35,0.205573,1.41,0.216681,1.51,0.230952,1.64,0.254183,1.9,0.294565
-0.4,-48.2,12053,2.960708,0.85,0.24652,0.87,0.256103,0.89,0.265537,0.92,0.276058,0.94,0.288033,0.97,0.300781,1.0,0.314901,1.04,0.331936,1.08,0.353369,1.16,0.385448,1.3,0.444609
-0.4,-48.0,12053,2.72851,0.97,0.224921,1.0,0.234138,1.02,0.243782,1.05,0.253548,1.08,0.26578,1.1,0.278024,1.14,0.292062,1.18,0.309238,1.23,0.331761,1.31,0.365612,1.47,0.427767
-0.4,-47.8,12053,2.774426,1.08,0.209417,1.11,0.218349,1.14,0.227372,1.17,0.237199,1.2,0.247802,1.23,0.260712,1.27,0.274429,1.31,0.290365,1.37,0.314042,1.47,0.347036,1.64,0.408651
-0.4,-47.6,12053,2.835506,1.15,0.196882,1.18,0.205867,1.21,0.21417,1.25,0.223738,1.28,0.23375,1.32,0.245967,1.36,0.258683,1.41,0.274364,1.47,0.296753,1.58,0.330331,1.77,0.392309
-0.4,-47.4,12053,2.847995,1.22,0.186236,1.26,0.194353,1.29,0.203111,1.328,0.211845,1.36,0.222028,1.4,0.232356,1.45,0.245034,1.51,0.260078,1.57,0.280379,1.684,0.311611,1.91,0.379485
-0.4,-47.2,12053,2.870207,1.24,0.177752,1.28,0.185465,1.31,0.193698,1.35,0.202751,1.39,0.211995,1.43,0.222089,1.48,0.233553,1.53,0.247838,1.61,0.266681,1.72,0.295521,1.95,0.364253
-0.4,-47.0,12053,2.866034,1.26,0.169927,1.29,0.176983,1.33,0.185504,1.36,0.194769,1.4,0.203558,1.44,0.213019,1.49,0.224311,1.55,0.237251,1.63,0.254573,1.74,0.281649,1.98,0.348856
-0.4,-46.8,12053,2.847996,1.22,0.164372,1.26,0.171673,1.29,0.179469,1.33,0.188299,1.37,0.196947,1.41,0.206232,1.46,0.216059,1.52,0.228139,1.6,0.244735,1.71,0.2708,1.95,0.331484
-0.4,-46.6,12053,2.81404,1.15,0.161895,1.18,0.168793,1.22,0.176329,1.25,0.184303,1.29,0.192955,1.33,0.201692,1.38,0.211769,1.45,0.223298,1.53,0.238528,1.644,0.262855,1.88,0.314038
-0.2,-49.6,12053,2.594349,0.19,0.368189,0.21,0.378377,0.22,0.389187,0.23,0.399803,0.24,0.410894,0.25,0.423963,0.27,0.438986,0.29,0.455573,0.31,0.476692,0.34,0.508129,0.4,0.570455
-0.2,-48.4,12053,2.767483,0.66,0.253218,0.68,0.262627,0.7,0.27209,0.72,0.283145,0.74,0.294717,0.76,0.307309,0.78,0.322355,0.81,0.340215,0.85,0.364241,0.9,0.397609,1.04,0.456491
-0.2,-48.2,12053,2.667735,0.79,0.232662,0.81,0.242349,0.83,0.251891,0.85,0.262209,0.87,0.273977,0.9,0.28646,0.92,0.301361,0.95,0.318663,1.0,0.342301,1.07,0.376041,1.21,0.437971
-0.2,-48.0,12053,2.708041,1.08,0.215339,1.11,0.224128,1.14,0.233406,1.17,0.242866,1.2,0.253914,1.23,0.266976,1.26,0.280282,1.31,0.296774,1.37,0.319333,1.45,0.352489,1.63,0.415415
-0.2,-47.8,12053,2.748529,1.21,0.200518,1.24,0.209263,1.28,0.217709,1.31,0.227128,1.34,0.23747,1.38,0.249384,1.42,0.262522,1.47,0.277663,1.54,0.300208,1.64,0.332338,1.83,0.394897
-0.2,-47.6,12053,2.760031,1.25,0.187958,1.29,0.196681,1.32,0.205268,1.36,0.214192,1.39,0.224351,1.43,0.234895,1.48,0.247393,1.53,0.262694,1.6,0.283073,1.7,0.313313,1.91,0.377141
-0.2,-47.4,12053,2.768685,1.31,0.178569,1.35,0.186407,1.39,0.19502,1.42,0.204004,1.46,0.213312,1.5,0.223188,1.55,0.235085,1.61,0.249378,1.68,0.268252,1.8,0.295941,2.04,0.362241
-0.2,-47.2,12053,2.76283,1.33,0.17094,1.37,0.178277,1.41,0.186383,1.45,0.195548,1.49,0.204733,1.53,0.214411,1.586,0.225288,1.65,0.238743,1.72,0.256556,1.844,0.282494,2.09,0.348035
-0.0,-50.4,12053,2.19094,0.14,0.421765,0.16,0.432569,0.18,0.444166,0.19,0.455885,0.2,0.468337,0.21,0.481093,0.22,0.495962,0.23,0.511856,0.24,0.532853,0.26,0.564347,0.3,0.626957
-0.0,-50.2,12053,2.009903,0.07,0.409375,0.09,0.419606,0.1,0.430739,0.12,0.442385,0.14,0.453994,0.16,0.467178,0.17,0.481216,0.19,0.496671,0.21,0.517411,0.23,0.548321,0.27,0.612409
-0.0,-50.0,12053,2.026225,0.1,0.395215,0.12,0.405896,0.14,0.416578,0.16,0.426649,0.18,0.438551,0.19,0.451064,0.21,0.465407,0.22,0.481277,0.24,0.500809,0.25,0.531327,0.31,0.593121
-0.0,-49.2,12053,2.970676,0.61,0.322523,0.62,0.332897,0.64,0.343652,0.66,0.354687,0.68,0.367041,0.69,0.380018,0.72,0.394239,0.74,0.412123,0.77,0.433487,0.83,0.464006,0.9448,0.524031
-0.0,-49.0,12053,2.638095,0.62,0.299692,0.64,0.309153,0.65,0.320139,0.67,0.331126,0.69,0.343028,0.71,0.355846,0.73,0.370495,0.76,0.388195,0.79,0.411084,0.85,0.442824,0.9948,0.505838
-0.0,-48.8,12053,2.498322,0.65,0.279609,0.66,0.28968,0.68,0.299386,0.7,0.310983,0.71,0.322543,0.74,0.335702,0.76,0.350107,0.79,0.368919,0.82,0.392162,0.88,0.424414,1.02,0.488029
-0.0,-48.6,12053,2.464769,0.71,0.260751,0.73,0.270553,0.75,0.280356,0.77,0.292112,0.79,0.303111,0.81,0.317027,0.84,0.331407,0.86,0.35017,0.9,0.374585,0.97,0.408704,1.0948,0.468487
-0.0,-48.4,12053,2.456981,0.85,0.240851,0.87,0.250373,0.9,0.26009,0.92,0.271614,0.94,0.283211,0.96,0.29554,0.99,0.311227,1.03,0.328928,1.07,0.353879,1.14,0.388169,1.28,0.447183
-0.0,-48.2,12053,2.458865,1.08,0.22126,1.106,0.231026,1.13,0.240059,1.16,0.25007,1.19,0.262119,1.22,0.27418,1.26,0.289072,1.3,0.305505,1.35,0.329955,1.44,0.364294,1.61,0.426741
0.2,-50.6,12053,2.878966,0.26,0.43163,0.27,0.442992,0.28,0.454274,0.29,0.466751,0.3,0.479104,0.32,0.492472,0.34,0.506224,0.35,0.522551,0.37,0.54469,0.4,0.577377,0.45,0.638479
0.2,-49.6,12053,3.52509,0.5,0.353502,0.52,0.363593,0.53,0.374408,0.55,0.384593,0.56,0.395141,0.58,0.407435,0.6,0.421925,0.62,0.437929,0.65,0.457478,0.69,0.487128,0.77,0.544193
0.2,-49.4,12053,3.404997,0.75,0.330759,0.77,0.341374,0.79,0.351965,0.81,0.362613,0.83,0.373698,0.85,0.38635,0.88,0.400312,0.91,0.417044,0.94,0.438038,1.01,0.468197,1.13,0.523572
0.2,-49.2,12053,2.886956,0.97,0.309703,0.99,0.319519,1.02,0.330199,1.05,0.340355,1.08,0.352149,1.11,0.36416,1.14,0.37805,1.18,0.395818,1.23,0.417197,1.32,0.448718,1.49,0.507219
0.2,-49.0,12053,2.641126,0.94,0.289987,0.96,0.299264,0.99,0.309409,1.01,0.319773,1.04,0.331822,1.06,0.344188,1.09,0.35847,1.13,0.375878,1.18,0.398755,1.26,0.430189,1.41,0.492093
0.2,-48.8,12053,2.370161,0.94,0.271467,0.97,0.281033,0.99,0.290709,1.01,0.301276,1.04,0.313367,1.07,0.326059,1.1,0.339887,1.14,0.357749,1.18,0.381519,1.26,0.414589,1.41,0.476173
0.2,-48.6,12053,2.219122,1.06,0.252572,1.09,0.261857,1.11,0.27195,1.14,0.283212,1.17,0.294187,1.2,0.307261,1.24,0.321324,1.28,0.339227,1.33,0.363564,1.42,0.3972,1.58,0.455286
