grid_lat,grid_lon,municipality,compound_count_total,production_mean_compound_intensity_norm,production_p95_compound_intensity_norm,production_max_compound_intensity_norm,global_mean_compound_intensity_norm,global_mean_compound_intensity_norm_recomputed,global_q90_compound_intensity_norm,global_q95_compound_intensity_norm,global_max_compound_intensity_norm,local_mean_compound_intensity_norm,local_q90_compound_intensity_norm,local_q95_compound_intensity_norm,local_p95_compound_intensity_norm,local_max_compound_intensity_norm,delta_mean_local_minus_global,delta_q90_local_minus_global,delta_q95_local_minus_global,delta_max_local_minus_global,delta_local_minus_global,local_hs_ref_low,local_hs_ref_high,local_ssh_ref_low,local_ssh_ref_high
-0.6,-47.2,,92,0.4907,0.5409,0.5678,0.4907,0.4907,0.5302,0.5409,0.5678,0.4331,0.7248,0.8041,0.8041,0.9478,-0.0576,0.1946,0.2632,0.38,-0.0576,1.14,1.5425000000000002,2.7232350000000003,3.177655
-0.6,-47.0,,88,0.5596,0.6159,0.6683,0.5596,0.5596,0.6081,0.6159,0.6683,0.4235,0.7075,0.7448,0.7448,1.0,-0.1361,0.0994,0.1289,0.3317,-0.1361,1.5,2.0164999999999997,2.7111899999999998,3.20744
-0.6,-46.8,,89,0.5724,0.6311,0.6748,0.5724,0.5724,0.6143,0.6311,0.6748,0.4156,0.6983,0.7264,0.7264,0.9775,-0.1568,0.084,0.0953,0.3027,-0.1568,1.57,2.1259999999999994,2.71414,3.19108
-0.6,-46.6,,103,0.5603,0.6255,0.6722,0.5603,0.5603,0.6089,0.6255,0.6722,0.4079,0.6989,0.7395,0.7395,1.0,-0.1524,0.09,0.114,0.3278,-0.1524,1.54,2.0759999999999996,2.69881,3.1512
-0.6,-46.4,,94,0.5589,0.6311,0.6923,0.5589,0.5589,0.6164,0.6311,0.6923,0.4339,0.7475,0.8038,0.8038,1.0,-0.125,0.1311,0.1727,0.3077,-0.125,1.56,2.0835,2.656395,3.08031
-0.6,-46.2,,102,0.5401,0.6195,0.685,0.5401,0.5401,0.5981,0.6195,0.685,0.4211,0.7317,0.7934,0.7934,1.0,-0.119,0.1336,0.1739,0.315,-0.119,1.52,2.0684999999999993,2.604135,3.017525
-0.6,-46.0,,104,0.5251,0.6076,0.6446,0.5251,0.5251,0.5878,0.6076,0.6446,0.4379,0.7711,0.8167,0.8167,1.0,-0.0872,0.1833,0.2091,0.3554,-0.0872,1.5115,2.06,2.519835,2.93978
-0.4,-48.2,,102,0.49,0.5311,0.5934,0.49,0.49,0.5235,0.5311,0.5934,0.4362,0.7172,0.8398,0.8398,1.0,-0.0538,0.1937,0.3087,0.4066,-0.0538,1.09,1.4494999999999998,2.76754,3.2026
-0.4,-48.0,,99,0.4708,0.5462,0.5806,0.4708,0.4708,0.5242,0.5462,0.5806,0.3922,0.7064,0.8078,0.8078,1.0,-0.0786,0.1822,0.2616,0.4194,-0.0786,1.239,1.6509999999999998,2.56692,3.0223099999999996
-0.4,-47.8,,99,0.5083,0.5776,0.619,0.5083,0.5083,0.5649,0.5776,0.619,0.3947,0.7049,0.7722,0.7722,1.0,-0.1136,0.14,0.1946,0.381,-0.1136,1.389,1.87,2.5919700000000003,3.06096
-0.4,-47.6,,87,0.5393,0.6088,0.6388,0.5393,0.5393,0.5934,0.6088,0.6388,0.4009,0.7043,0.779,0.779,0.9829,-0.1384,0.1109,0.1702,0.3441,-0.1384,1.5,1.997,2.6332500000000003,3.1114800000000002
-0.4,-47.4,,84,0.5611,0.6378,0.6633,0.5611,0.5611,0.6151,0.6378,0.6633,0.4061,0.6754,0.7999,0.7999,0.9362,-0.155,0.0603,0.1621,0.2729,-0.155,1.5915000000000001,2.1285,2.634935,3.12756
-0.4,-47.2,,80,0.571,0.6449,0.6733,0.571,0.571,0.6249,0.6449,0.6733,0.4145,0.6802,0.7535,0.7535,0.9533,-0.1565,0.0553,0.1086,0.28,-0.1565,1.63,2.1705,2.632025,3.139255
-0.4,-47.0,,85,0.571,0.6343,0.6758,0.571,0.571,0.6235,0.6343,0.6758,0.4091,0.6613,0.7298,0.7298,0.9661,-0.1619,0.0378,0.0955,0.2903,-0.1619,1.65,2.232,2.60474,3.10918
-0.4,-46.8,,95,0.5609,0.6277,0.6847,0.5609,0.5609,0.6106,0.6277,0.6847,0.4155,0.6553,0.7147,0.7147,0.9686,-0.1454,0.0447,0.087,0.2839,-0.1454,1.6,2.233,2.5874,3.06346
-0.4,-46.6,,97,0.54,0.5999,0.6837,0.54,0.54,0.5923,0.5999,0.6837,0.4062,0.6745,0.7161,0.7161,1.0,-0.1338,0.0822,0.1162,0.3163,-0.1338,1.54,2.1239999999999997,2.5748,3.0183
-0.2,-49.6,,106,0.4518,0.494,0.5,0.4518,0.4518,0.4842,0.494,0.5,0.4493,0.7294,0.8763,0.8763,0.9881,-0.0025,0.2452,0.3823,0.4881,-0.0025,0.31,0.45,2.61805,3.0143500000000003
-0.2,-48.4,,99,0.4555,0.5,0.5,0.4555,0.4555,0.4929,0.5,0.5,0.411,0.7521,0.8827,0.8827,0.9512,-0.0445,0.2592,0.3827,0.4512,-0.0445,0.859,1.22,2.61169,3.05233
-0.2,-48.2,,107,0.4396,0.4911,0.5334,0.4396,0.4396,0.4834,0.4911,0.5334,0.4048,0.7449,0.8523,0.8523,1.0,-0.0348,0.2615,0.3612,0.4666,-0.0348,1.01,1.3809999999999996,2.51601,2.95246
-0.2,-48.0,,89,0.4967,0.5653,0.6099,0.4967,0.4967,0.5527,0.5653,0.6099,0.3943,0.7466,0.8225,0.8225,1.0,-0.1024,0.1939,0.2572,0.3901,-0.1024,1.38,1.8,2.58526,2.99628
-0.2,-47.8,,90,0.5369,0.6076,0.6484,0.5369,0.5369,0.5969,0.6076,0.6484,0.4104,0.7214,0.7788,0.7788,1.0,-0.1265,0.1245,0.1712,0.3516,-0.1265,1.57,2.0265,2.5716200000000002,3.01348
-0.2,-47.6,,86,0.5495,0.629,0.6557,0.5495,0.5495,0.605,0.629,0.6557,0.4048,0.7012,0.7912,0.7912,0.9706,-0.1447,0.0962,0.1622,0.3149,-0.1447,1.61,2.12,2.572375,3.04615
-0.2,-47.4,,83,0.5666,0.6478,0.6703,0.5666,0.5666,0.6223,0.6478,0.6703,0.4118,0.6935,0.8107,0.8107,0.93,-0.1548,0.0712,0.1629,0.2597,-0.1548,1.691,2.2479999999999998,2.5624499999999997,3.0318899999999998
-0.2,-47.2,,82,0.5737,0.6504,0.6815,0.5737,0.5737,0.6285,0.6504,0.6815,0.4283,0.6846,0.7634,0.7634,0.9428,-0.1454,0.0561,0.113,0.2613,-0.1454,1.73,2.3285,2.52344,3.0039350000000002
-0.0,-50.4,,127,0.3926,0.4261,0.4468,0.3926,0.3926,0.4186,0.4261,0.4468,0.3757,0.6577,0.7962,0.7962,1.0,-0.0169,0.2391,0.3701,0.5532,-0.0169,0.24,0.37,2.36925,2.67799
-0.0,-50.2,,114,0.3572,0.3857,0.4095,0.3572,0.3572,0.3812,0.3857,0.4095,0.4164,0.7088,0.7534,0.7534,0.9263,0.0592,0.3276,0.3677,0.5168,0.0592,0.21,0.33349999999999996,2.198505,2.477885
-0.0,-50.0,,100,0.3554,0.3853,0.4091,0.3554,0.3554,0.3803,0.3853,0.4091,0.3813,0.6673,0.7464,0.7464,0.9,0.0259,0.287,0.3611,0.4909,0.0259,0.24,0.39,2.1986049999999997,2.475585
-0.0,-49.2,,111,0.4884,0.5,0.5,0.4884,0.4884,0.5,0.5,0.5,0.4528,0.7514,0.8377,0.8377,0.9929,-0.0356,0.2514,0.3377,0.4929,-0.0356,0.775,1.03,2.8258,3.33655
-0.0,-49.0,,114,0.4441,0.4928,0.5,0.4441,0.4441,0.4843,0.4928,0.5,0.4681,0.7948,0.8303,0.8303,1.0,0.024,0.3105,0.3375,0.5,0.024,0.8,1.07,2.525785,3.008115
-0.0,-48.8,,109,0.4152,0.4601,0.4723,0.4152,0.4152,0.4517,0.4601,0.4723,0.4409,0.735,0.7934,0.7934,0.9821,0.0257,0.2833,0.3333,0.5098,0.0257,0.83,1.11,2.4217,2.84638
-0.0,-48.6,,109,0.4057,0.4557,0.4636,0.4057,0.4057,0.4448,0.4557,0.4636,0.4174,0.758,0.8478,0.8478,1.0,0.0117,0.3132,0.3921,0.5364,0.0117,0.92,1.216,2.3518399999999997,2.8244
-0.0,-48.4,,107,0.406,0.4612,0.5038,0.406,0.406,0.452,0.4612,0.5038,0.4129,0.7835,0.852,0.852,1.0,0.0069,0.3315,0.3908,0.4962,0.0069,1.08,1.4169999999999998,2.35992,2.7552
-0.0,-48.2,,96,0.4518,0.5294,0.5682,0.4518,0.4518,0.5113,0.5294,0.5682,0.4091,0.7709,0.8403,0.8403,1.0,-0.0427,0.2596,0.3109,0.4318,-0.0427,1.36,1.7850000000000001,2.3634500000000003,2.7807
0.2,-50.6,,101,0.4981,0.5,0.5,0.4981,0.4981,0.5,0.5,0.5,0.4492,0.7632,0.8745,0.8745,1.0,-0.0489,0.2632,0.3745,0.5,-0.0489,0.37,0.5,2.9895,3.3601
0.2,-49.6,,100,0.5005,0.5,0.5385,0.5005,0.5005,0.5,0.5,0.5385,0.3904,0.6855,0.7444,0.7444,0.831,-0.1101,0.1855,0.2444,0.2925,-0.1101,0.65,0.8614999999999999,3.482895,3.8771999999999998
0.2,-49.4,,103,0.5048,0.509,0.6429,0.5048,0.5048,0.5,0.509,0.6429,0.4329,0.7304,0.8111,0.8111,1.0,-0.0719,0.2304,0.3021,0.3571,-0.0719,0.941,1.289,3.2233300000000003,3.73389
0.2,-49.2,,103,0.5105,0.5748,0.7051,0.5105,0.5105,0.5535,0.5748,0.7051,0.4084,0.7012,0.7875,0.7875,1.0,-0.1021,0.1477,0.2127,0.2949,-0.1021,1.24,1.7129999999999994,2.74748,3.2252
0.2,-49.0,,106,0.4592,0.5299,0.6275,0.4592,0.4592,0.5091,0.5299,0.6275,0.4034,0.7119,0.8229,0.8229,1.0,-0.0558,0.2028,0.293,0.3725,-0.0558,1.19,1.6025,2.5213,2.986275
0.2,-48.8,,99,0.4081,0.4738,0.5363,0.4081,0.4081,0.4554,0.4738,0.5363,0.4158,0.7319,0.854,0.854,1.0,0.0077,0.2765,0.3802,0.4637,0.0077,1.18,1.5619999999999998,2.30115,2.72354
0.2,-48.6,,100,0.4052,0.4816,0.5232,0.4052,0.4052,0.4645,0.4816,0.5232,0.4189,0.7914,0.8629,0.8629,0.987,0.0137,0.3269,0.3813,0.4638,0.0137,1.3395000000000001,1.7814999999999999,2.1392300000000004,2.545505
0.4,-50.0,,147,0.5038,0.5,0.7839,0.5038,0.5038,0.5,0.5,0.7839,0.382,0.6195,0.7792,0.7792,0.9921,-0.1218,0.1195,0.2792,0.2082,-0.1218,0.59,0.8409999999999996,3.44613,3.70426
0.4,-49.8,,104,0.5053,0.5,0.7784,0.5053,0.5053,0.5,0.5,0.7784,0.4141,0.6437,0.759,0.759,1.0,-0.0912,0.1437,0.259,0.2216,-0.0912,0.71,1.0554999999999999,3.75875,4.16044
0.4,-49.6,,97,0.5096,0.526,0.8095,0.5096,0.5096,0.5,0.526,0.8095,0.3752,0.608,0.6485,0.6485,1.0,-0.1344,0.108,0.1225,0.1905,-0.1344,0.918,1.3819999999999995,3.98408,4.50002
0.4,-49.4,,94,0.5591,0.6142,0.8004,0.5591,0.5591,0.591,0.6142,0.8004,0.4492,0.7408,0.8307,0.8307,1.0,-0.1099,0.1498,0.2165,0.1996,-0.1099,1.37,1.8635,3.071135,3.558175
0.4,-49.2,,97,0.538,0.6109,0.7802,0.538,0.538,0.5875,0.6109,0.7802,0.4331,0.7166,0.8176,0.8176,1.0,-0.1049,0.1291,0.2067,0.2198,-0.1049,1.42,1.9619999999999997,2.6624999999999996,3.1027799999999996
0.4,-29.4,,69,0.4063,0.5313,0.5807,0.4063,0.4063,0.4927,0.5313,0.5807,0.3617,0.6305,0.6726,0.6726,0.9673,-0.0446,0.1378,0.1413,0.3866,-0.0446,2.33,3.3599999999999994,1.1971399999999999,1.47308
0.6,-50.4,,121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4344,0.8113,0.9157,0.9157,0.975,-0.0656,0.3113,0.4157,0.475,-0.0656,0.37,0.57,3.225,3.6704
0.6,-50.2,,121,0.5028,0.5,0.7363,0.5028,0.5028,0.5,0.5,0.7363,0.4309,0.7288,0.8128,0.8128,1.0,-0.0719,0.2288,0.3128,0.2637,-0.0719,0.62,0.89,3.4453,3.9416
0.6,-50.0,,106,0.5148,0.5728,0.9579,0.5148,0.5148,0.5284,0.5728,0.9579,0.3995,0.6335,0.8073,0.8073,1.0,-0.1153,0.1051,0.2345,0.0421,-0.1153,1.03,1.6375,3.607975,4.06655
0.6,-49.8,,99,0.5294,0.5846,0.9505,0.5294,0.5294,0.5575,0.5846,0.9505,0.4149,0.6483,0.765,0.765,1.0,-0.1145,0.0908,0.1804,0.0495,-0.1145,1.2,1.7019999999999997,3.71993,4.26382
0.6,-49.6,,95,0.5485,0.5993,0.8901,0.5485,0.5485,0.5879,0.5993,0.8901,0.4369,0.7475,0.8844,0.8844,1.0,-0.1116,0.1596,0.2851,0.1099,-0.1116,1.32,1.7819999999999998,3.56264,4.09784
0.6,-49.4,,92,0.5689,0.6299,0.8626,0.5689,0.5689,0.6057,0.6299,0.8626,0.4248,0.7239,0.8347,0.8347,1.0,-0.1441,0.1182,0.2048,0.1374,-0.1441,1.44,1.949,2.912675,3.403575
0.6,-49.2,,92,0.5167,0.5863,0.7937,0.5167,0.5167,0.5642,0.5863,0.7937,0.4158,0.6797,0.7924,0.7924,1.0,-0.1009,0.1155,0.2061,0.2063,-0.1009,1.49,2.0145,2.495785,2.947565
0.6,-29.8,,71,0.4081,0.5256,0.6053,0.4081,0.4081,0.4851,0.5256,0.6053,0.3665,0.642,0.6617,0.6617,1.0,-0.0416,0.1569,0.1361,0.3947,-0.0416,2.31,3.36,1.2076500000000001,1.48485
0.6,-29.6,,72,0.4054,0.5299,0.5885,0.4054,0.4054,0.4824,0.5299,0.5885,0.3607,0.6307,0.6647,0.6647,0.9998,-0.0447,0.1483,0.1348,0.4113,-0.0447,2.3055,3.3835,1.202955,1.480635
0.6,-29.4,,70,0.403,0.5215,0.5838,0.403,0.403,0.4674,0.5215,0.5838,0.3722,0.661,0.6919,0.6919,0.9976,-0.0308,0.1936,0.1704,0.4138,-0.0308,2.32,3.2079999999999993,1.20323,1.47352
0.6,-29.2,,72,0.3998,0.5134,0.5809,0.3998,0.3998,0.4649,0.5134,0.5809,0.3863,0.658,0.7228,0.7228,0.998,-0.0135,0.1931,0.2094,0.4171,-0.0135,2.3,3.1535,1.197075,1.46498
0.6,-29.0,,70,0.3979,0.5097,0.5798,0.3979,0.3979,0.4665,0.5097,0.5798,0.389,0.666,0.7279,0.7279,0.9714,-0.0089,0.1995,0.2182,0.3916,-0.0089,2.3,3.122,1.19266,1.457195
0.8,-50.2,,118,0.5013,0.5,0.652,0.5013,0.5013,0.5,0.5,0.652,0.4164,0.7368,0.7781,0.7781,1.0,-0.0849,0.2368,0.2781,0.348,-0.0849,0.51,0.78,3.4236449999999996,3.912385
0.8,-50.0,,115,0.5082,0.5,1.0,0.5082,0.5082,0.5,0.5,1.0,0.4359,0.765,0.8229,0.8229,1.0,-0.0723,0.265,0.3229,0.0,-0.0723,0.73,0.9979999999999998,3.41304,3.9015500000000003
0.8,-49.8,,108,0.5233,0.5696,0.978,0.5233,0.5233,0.5524,0.5696,0.978,0.4269,0.7205,0.7601,0.7601,1.0,-0.0964,0.1681,0.1905,0.022,-0.0964,1.16,1.62,3.1892650000000002,3.648405
0.8,-49.6,,99,0.5436,0.5943,0.9176,0.5436,0.5436,0.581,0.5943,0.9176,0.4391,0.731,0.8484,0.8484,1.0,-0.1045,0.15,0.2541,0.0824,-0.1045,1.3190000000000002,1.7549999999999997,2.88468,3.32467
0.8,-49.4,,91,0.5182,0.5839,0.8481,0.5182,0.5182,0.5639,0.5839,0.8481,0.4284,0.7145,0.8318,0.8318,1.0,-0.0898,0.1506,0.2479,0.1519,-0.0898,1.43,1.92,2.578,2.9753499999999997
0.8,-29.8,,68,0.4077,0.5313,0.5994,0.4077,0.4077,0.4794,0.5313,0.5994,0.3601,0.6405,0.6533,0.6533,1.0,-0.0476,0.1611,0.122,0.4006,-0.0476,2.3135,3.3545,1.21965,1.480875
0.8,-29.6,,70,0.4038,0.5258,0.5893,0.4038,0.4038,0.4683,0.5258,0.5893,0.3708,0.6562,0.6904,0.6904,1.0,-0.033,0.1879,0.1646,0.4107,-0.033,2.3045,3.239499999999999,1.20771,1.4764849999999998
0.8,-29.4,,70,0.4015,0.523,0.5847,0.4015,0.4015,0.4684,0.523,0.5847,0.3753,0.6559,0.7138,0.7138,1.0,-0.0262,0.1875,0.1908,0.4153,-0.0262,2.3045,3.1914999999999996,1.20465,1.4721
0.8,-29.2,,68,0.4016,0.5209,0.5835,0.4016,0.4016,0.4714,0.5209,0.5835,0.3816,0.6582,0.7344,0.7344,1.0,-0.02,0.1868,0.2135,0.4165,-0.02,2.32,3.15,1.199275,1.4646649999999999
0.8,-29.0,,67,0.4002,0.5077,0.5823,0.4002,0.4002,0.4709,0.5077,0.5823,0.3888,0.6665,0.7362,0.7362,0.9579,-0.0114,0.1956,0.2285,0.3756,-0.0114,2.313,3.117,1.19363,1.45611
1.0,-50.0,,117,0.5062,0.5,1.0,0.5062,0.5062,0.5,0.5,1.0,0.41,0.7067,0.7824,0.7824,0.9648,-0.0962,0.2067,0.2824,-0.0352,-0.0962,0.57,0.8019999999999999,3.31204,3.78938
1.0,-49.8,,97,0.4848,0.5277,0.9468,0.4848,0.4848,0.5,0.5277,0.9468,0.4111,0.6704,0.7124,0.7124,0.986,-0.0737,0.1704,0.1847,0.0392,-0.0737,1.04,1.4679999999999978,2.69704,3.09738
1.0,-49.6,,92,0.4677,0.5236,0.8611,0.4677,0.4677,0.5131,0.5236,0.8611,0.4271,0.7184,0.7959,0.7959,0.9787,-0.0406,0.2053,0.2723,0.1176,-0.0406,1.31,1.7945,2.42704,2.82861
1.0,-29.8,,68,0.4068,0.5343,0.5973,0.4068,0.4068,0.4768,0.5343,0.5973,0.364,0.6371,0.6705,0.6705,1.0,-0.0428,0.1603,0.1362,0.4027,-0.0428,2.31,3.3545,1.214505,1.4721000000000002
1.0,-29.6,,72,0.4017,0.5217,0.5886,0.4017,0.4017,0.4707,0.5217,0.5886,0.3769,0.649,0.7226,0.7226,1.0,-0.0248,0.1783,0.2009,0.4114,-0.0248,2.3,3.2070000000000007,1.20292,1.46436
1.0,-29.4,,71,0.3997,0.5227,0.5855,0.3997,0.3997,0.4718,0.5227,0.5855,0.3763,0.6453,0.7386,0.7386,1.0,-0.0234,0.1735,0.2159,0.4145,-0.0234,2.3,3.18,1.19835,1.4584000000000001
1.0,-29.2,,70,0.3988,0.5156,0.5848,0.3988,0.3988,0.4701,0.5156,0.5848,0.3832,0.6452,0.7526,0.7526,0.9935,-0.0156,0.1751,0.237,0.4087,-0.0156,2.299,3.141,1.1958950000000002,1.455025
1.0,-29.0,,69,0.3987,0.5033,0.5859,0.3987,0.3987,0.4677,0.5033,0.5859,0.3909,0.6581,0.7491,0.7491,0.9466,-0.0078,0.1904,0.2458,0.3607,-0.0078,2.294,3.118,1.19246,1.45242
1.2,-49.8,,85,0.3795,0.4109,0.7563,0.3795,0.3795,0.4059,0.4109,0.7563,0.4302,0.7201,0.7808,0.7808,0.9583,0.0507,0.3142,0.3699,0.202,0.0507,0.932,1.246,2.2121,2.59224
1.2,-49.6,,75,0.4415,0.4973,0.8181,0.4415,0.4415,0.4798,0.4973,0.8181,0.4647,0.7382,0.8341,0.8341,0.9843,0.0232,0.2584,0.3368,0.1662,0.0232,1.447,1.9229999999999998,2.16146,2.5234699999999997
1.2,-29.6,,71,0.4033,0.5282,0.5909,0.4033,0.4033,0.4727,0.5282,0.5909,0.3766,0.6357,0.7282,0.7282,1.0,-0.0267,0.163,0.2,0.4091,-0.0267,2.3,3.225,1.2093,1.4614500000000001
1.2,-29.4,,71,0.402,0.5217,0.5878,0.402,0.402,0.4734,0.5217,0.5878,0.3879,0.6371,0.751,0.751,1.0,-0.0141,0.1637,0.2293,0.4122,-0.0141,2.3,3.175,1.1987,1.45485
1.2,-29.2,,68,0.4022,0.5158,0.5888,0.4022,0.4022,0.4716,0.5158,0.5888,0.3946,0.6387,0.762,0.762,0.9805,-0.0076,0.1671,0.2462,0.3917,-0.0076,2.31,3.1425,1.193715,1.449545
1.4,-49.8,,66,0.4752,0.5205,0.8639,0.4752,0.4752,0.5117,0.5205,0.8639,0.4869,0.7506,0.8309,0.8309,1.0,0.0117,0.2389,0.3104,0.1361,0.0117,1.37,1.7975,2.38715,2.7701000000000002
1.4,-49.6,,70,0.4871,0.5438,0.8429,0.4871,0.4871,0.5293,0.5438,0.8429,0.4699,0.7172,0.8175,0.8175,1.0,-0.0172,0.1879,0.2737,0.1571,-0.0172,1.56,2.0974999999999997,2.24688,2.6418049999999997
1.6,-49.8,,56,0.6009,0.6433,0.8553,0.6009,0.6009,0.6346,0.6433,0.8553,0.4921,0.7437,0.852,0.852,1.0,-0.1088,0.1091,0.2087,0.1447,-0.1088,1.5950000000000002,2.075,2.84305,3.30875
1.6,-49.6,,57,0.5866,0.6597,0.8432,0.5866,0.5866,0.6327,0.6597,0.8432,0.4998,0.7711,0.8857,0.8857,1.0,-0.0868,0.1384,0.226,0.1568,-0.0868,1.7,2.214,2.60028,3.0054
1.8,-50.0,,62,0.6061,0.641,0.7912,0.6061,0.6061,0.6374,0.641,0.7912,0.5108,0.8184,0.8608,0.8608,1.0,-0.0953,0.181,0.2198,0.2088,-0.0953,1.59,2.01,4.503065,5.175635
1.8,-49.8,,66,0.6566,0.7193,0.7601,0.6566,0.6566,0.6987,0.7193,0.7601,0.4636,0.7145,0.7412,0.7412,0.89,-0.193,0.0158,0.0219,0.1299,-0.193,1.8125,2.4375,3.366475,3.90015
1.8,-49.6,,63,0.6455,0.7014,0.8407,0.6455,0.6455,0.6956,0.7014,0.8407,0.4667,0.7537,0.7777,0.7777,0.9144,-0.1788,0.0581,0.0763,0.0737,-0.1788,1.83,2.3850000000000002,2.83909,3.2801
2.0,-50.2,,60,0.6381,0.6982,0.8333,0.6381,0.6381,0.6722,0.6982,0.8333,0.4615,0.7172,0.7387,0.7387,0.8095,-0.1766,0.045,0.0405,-0.0238,-0.1766,1.7295,2.3219999999999996,4.8917850000000005,5.578805
2.0,-50.0,,61,0.6692,0.7381,0.8022,0.6692,0.6692,0.7051,0.7381,0.8022,0.454,0.689,0.7453,0.7453,0.9199,-0.2152,-0.0161,0.0072,0.1177,-0.2152,1.89,2.54,4.2084,4.8237
2.0,-49.8,,62,0.6848,0.7704,0.804,0.6848,0.6848,0.7315,0.7704,0.804,0.4411,0.6723,0.7212,0.7212,0.8825,-0.2437,-0.0592,-0.0492,0.0785,-0.2437,1.9505,2.7165,3.473055,3.99837
2.0,-49.6,,64,0.6713,0.7266,0.7661,0.6713,0.6713,0.7132,0.7266,0.7661,0.4497,0.758,0.8033,0.8033,0.8688,-0.2216,0.0448,0.0767,0.1027,-0.2216,1.9515,2.477,2.930635,3.3393100000000002
2.2,-50.6,,64,0.5,0.5,0.5018,0.5,0.5,0.5,0.5,0.5018,0.4849,0.7289,0.77,0.77,0.8811,-0.0151,0.2289,0.27,0.3793,-0.0151,0.93,1.2054999999999998,5.187395,5.8205
2.2,-50.4,,61,0.5738,0.6099,0.6172,0.5738,0.5738,0.6026,0.6099,0.6172,0.4988,0.7115,0.7682,0.7682,0.8462,-0.075,0.1089,0.1583,0.229,-0.075,1.45,1.84,4.7639,5.4336
2.2,-50.2,,61,0.6733,0.7234,0.7564,0.6733,0.6733,0.7106,0.7234,0.7564,0.4873,0.748,0.8011,0.8011,0.8585,-0.186,0.0374,0.0777,0.1021,-0.186,1.93,2.46,4.3243,4.9611
2.2,-50.0,,58,0.692,0.7392,0.7784,0.692,0.692,0.7344,0.7392,0.7784,0.4877,0.7792,0.868,0.868,0.9146,-0.2043,0.0448,0.1288,0.1362,-0.2043,2.0385,2.546,3.841205,4.370175
2.4,-50.6,,65,0.6275,0.674,0.6941,0.6275,0.6275,0.6634,0.674,0.6941,0.4777,0.7206,0.7997,0.7997,0.864,-0.1498,0.0572,0.1257,0.1699,-0.1498,1.712,2.19,4.86276,5.52556
2.4,-50.4,,61,0.6724,0.7216,0.7509,0.6724,0.6724,0.7088,0.7216,0.7509,0.482,0.7281,0.806,0.806,0.8809,-0.1904,0.0193,0.0844,0.13,-0.1904,1.92,2.45,4.5129,5.1398
2.4,-50.2,,64,0.6946,0.7625,0.7894,0.6946,0.6946,0.7372,0.7625,0.7894,0.4474,0.686,0.7348,0.7348,0.8471,-0.2472,-0.0512,-0.0277,0.0577,-0.2472,2.0415,2.6734999999999993,3.984355,4.57589
2.6,-50.8,,65,0.5258,0.5491,0.5623,0.5258,0.5258,0.544,0.5491,0.5623,0.4895,0.7512,0.8258,0.8258,0.9204,-0.0363,0.2072,0.2767,0.3581,-0.0363,1.25,1.508,4.4042200000000005,4.99772
2.6,-50.6,,65,0.6389,0.6853,0.7051,0.6389,0.6389,0.674,0.6853,0.7051,0.4823,0.6996,0.806,0.806,0.8755,-0.1566,0.0256,0.1207,0.1704,-0.1566,1.762,2.252,4.331,4.94512
2.6,-50.4,,62,0.6816,0.7288,0.7564,0.6816,0.6816,0.7179,0.7288,0.7564,0.464,0.7019,0.8123,0.8123,0.8983,-0.2176,-0.016,0.0835,0.1419,-0.2176,2.0005,2.4895,4.01916,4.58836
2.8,-50.8,,62,0.5907,0.6245,0.6502,0.5907,0.5907,0.6207,0.6245,0.6502,0.493,0.7426,0.8578,0.8578,0.8932,-0.0977,0.1219,0.2333,0.243,-0.0977,1.5410000000000001,1.9195,3.87209,4.387135
2.8,-50.6,,60,0.666,0.7167,0.7399,0.666,0.666,0.7053,0.7167,0.7399,0.4576,0.6913,0.8311,0.8311,0.8802,-0.2084,-0.014,0.1144,0.1403,-0.2084,1.9095,2.4229999999999996,3.8033099999999997,4.286335
3.0,-50.8,,60,0.6506,0.7132,0.7454,0.6506,0.6506,0.6886,0.7132,0.7454,0.4541,0.6614,0.7863,0.7863,0.8286,-0.1965,-0.0272,0.0731,0.0832,-0.1965,1.8195000000000001,2.4039999999999995,3.30929,3.780385
3.0,-50.6,,59,0.6875,0.7383,0.7875,0.6875,0.6875,0.7271,0.7383,0.7875,0.4699,0.7155,0.847,0.847,0.8983,-0.2176,-0.0116,0.1087,0.1108,-0.2176,2.019,2.540999999999999,3.14587,3.5912599999999997
3.2,-50.8,,62,0.6728,0.7334,0.7564,0.6728,0.6728,0.7212,0.7334,0.7564,0.4557,0.6704,0.7287,0.7287,0.8722,-0.2171,-0.0508,-0.0047,0.1158,-0.2171,1.9815,2.678,2.7719,3.22939
3.2,-50.6,,65,0.6608,0.7355,0.75,0.6608,0.6608,0.7173,0.7355,0.75,0.4556,0.6744,0.7272,0.7272,0.8754,-0.2052,-0.0429,-0.0083,0.1254,-0.2052,2.1,2.806,2.56976,3.0031
3.4,-50.8,,59,0.5977,0.6734,0.6963,0.5977,0.5977,0.6669,0.6734,0.6963,0.4757,0.7253,0.8363,0.8363,0.9363,-0.122,0.0584,0.1629,0.24,-0.122,2.037,2.7279999999999998,2.32366,2.71874
3.6,-51.0,,66,0.4685,0.5279,0.5509,0.4685,0.4685,0.5154,0.5279,0.5509,0.4583,0.67,0.7577,0.7577,0.8967,-0.0102,0.1546,0.2298,0.3458,-0.0102,1.58,2.185,2.1499,2.55035
