grid_lat,grid_lon,i_lat,i_lon,region,method,season,compound_event_count
-32.0,-51.600006103515625,15,17,S,Seasonal q90,DJF,67
-32.0,-51.600006103515625,15,17,S,Seasonal q90,MAM,59
-32.0,-51.600006103515625,15,17,S,Seasonal q90,JJA,68
-32.0,-51.600006103515625,15,17,S,Seasonal q90,SON,49
-32.0,-51.399993896484375,15,18,S,Global q90,DJF,27
-32.0,-51.399993896484375,15,18,S,Global q90,MAM,70
-32.0,-51.399993896484375,15,18,S,Global q90,JJA,88
-32.0,-51.399993896484375,15,18,S,Global q90,SON,50
-32.0,-51.399993896484375,15,18,S,Seasonal q90,DJF,64
-32.0,-51.399993896484375,15,18,S,Seasonal q90,MAM,60
-32.0,-51.399993896484375,15,18,S,Seasonal q90,JJA,71
-32.0,-51.399993896484375,15,18,S,Seasonal q90,SON,53
-32.0,-51.20001220703125,15,19,S,Global q90,DJF,22
-32.0,-51.20001220703125,15,19,S,Global q90,MAM,71
-32.0,-51.20001220703125,15,19,S,Global q90,JJA,98
-32.0,-51.20001220703125,15,19,S,Global q90,SON,42
-32.0,-51.20001220703125,15,19,S,Seasonal q90,DJF,59
-32.0,-51.20001220703125,15,19,S,Seasonal q90,MAM,54
-32.0,-51.20001220703125,15,19,S,Seasonal q90,JJA,68
-32.0,-51.20001220703125,15,19,S,Seasonal q90,SON,53
-31.799999237060547,-51.399993896484375,16,18,S,Global q90,DJF,29
-31.799999237060547,-51.399993896484375,16,18,S,Global q90,MAM,72
-31.799999237060547,-51.399993896484375,16,18,S,Global q90,JJA,87
-31.799999237060547,-51.399993896484375,16,18,S,Global q90,SON,50
-31.799999237060547,-51.399993896484375,16,18,S,Seasonal q90,DJF,71
-31.799999237060547,-51.399993896484375,16,18,S,Seasonal q90,MAM,62
-31.799999237060547,-51.399993896484375,16,18,S,Seasonal q90,JJA,69
-31.799999237060547,-51.399993896484375,16,18,S,Seasonal q90,SON,47
-31.799999237060547,-51.20001220703125,16,19,S,Global q90,DJF,25
-31.799999237060547,-51.20001220703125,16,19,S,Global q90,MAM,69
-31.799999237060547,-51.20001220703125,16,19,S,Global q90,JJA,91
-31.799999237060547,-51.20001220703125,16,19,S,Global q90,SON,49
-31.799999237060547,-51.20001220703125,16,19,S,Seasonal q90,DJF,60
-31.799999237060547,-51.20001220703125,16,19,S,Seasonal q90,MAM,61
-31.799999237060547,-51.20001220703125,16,19,S,Seasonal q90,JJA,71
-31.799999237060547,-51.20001220703125,16,19,S,Seasonal q90,SON,52
-31.799999237060547,-51.0,16,20,S,Global q90,DJF,18
-31.799999237060547,-51.0,16,20,S,Global q90,MAM,69
-31.799999237060547,-51.0,16,20,S,Global q90,JJA,94
-31.799999237060547,-51.0,16,20,S,Global q90,SON,40
-31.799999237060547,-51.0,16,20,S,Seasonal q90,DJF,58
-31.799999237060547,-51.0,16,20,S,Seasonal q90,MAM,55
-31.799999237060547,-51.0,16,20,S,Seasonal q90,JJA,72
-31.799999237060547,-51.0,16,20,S,Seasonal q90,SON,51
-31.600000381469727,-51.20001220703125,17,19,S,Global q90,DJF,24
-31.600000381469727,-51.20001220703125,17,19,S,Global q90,MAM,72
-31.600000381469727,-51.20001220703125,17,19,S,Global q90,JJA,88
-31.600000381469727,-51.20001220703125,17,19,S,Global q90,SON,44
-31.600000381469727,-51.20001220703125,17,19,S,Seasonal q90,DJF,67
-31.600000381469727,-51.20001220703125,17,19,S,Seasonal q90,MAM,61
-31.600000381469727,-51.20001220703125,17,19,S,Seasonal q90,JJA,66
-31.600000381469727,-51.20001220703125,17,19,S,Seasonal q90,SON,50
-31.600000381469727,-51.0,17,20,S,Global q90,DJF,24
-31.600000381469727,-51.0,17,20,S,Global q90,MAM,68
-31.600000381469727,-51.0,17,20,S,Global q90,JJA,89
-31.600000381469727,-51.0,17,20,S,Global q90,SON,46
-31.600000381469727,-51.0,17,20,S,Seasonal q90,DJF,54
-31.600000381469727,-51.0,17,20,S,Seasonal q90,MAM,59
-31.600000381469727,-51.0,17,20,S,Seasonal q90,JJA,67
-31.600000381469727,-51.0,17,20,S,Seasonal q90,SON,46
-31.600000381469727,-50.79998779296875,17,21,S,Global q90,DJF,19
-31.600000381469727,-50.79998779296875,17,21,S,Global q90,MAM,67
-31.600000381469727,-50.79998779296875,17,21,S,Global q90,JJA,92
-31.600000381469727,-50.79998779296875,17,21,S,Global q90,SON,42
-31.600000381469727,-50.79998779296875,17,21,S,Seasonal q90,DJF,53
-31.600000381469727,-50.79998779296875,17,21,S,Seasonal q90,MAM,50
-31.600000381469727,-50.79998779296875,17,21,S,Seasonal q90,JJA,67
-31.600000381469727,-50.79998779296875,17,21,S,Seasonal q90,SON,48
-31.399999618530273,-50.79998779296875,18,21,S,Global q90,DJF,18
-31.399999618530273,-50.79998779296875,18,21,S,Global q90,MAM,61
-31.399999618530273,-50.79998779296875,18,21,S,Global q90,JJA,82
-31.399999618530273,-50.79998779296875,18,21,S,Global q90,SON,40
-31.399999618530273,-50.79998779296875,18,21,S,Seasonal q90,DJF,48
-31.399999618530273,-50.79998779296875,18,21,S,Seasonal q90,MAM,54
-31.399999618530273,-50.79998779296875,18,21,S,Seasonal q90,JJA,67
-31.399999618530273,-50.79998779296875,18,21,S,Seasonal q90,SON,44
-31.399999618530273,-50.600006103515625,18,22,S,Global q90,DJF,22
-31.399999618530273,-50.600006103515625,18,22,S,Global q90,MAM,59
-31.399999618530273,-50.600006103515625,18,22,S,Global q90,JJA,89
-31.399999618530273,-50.600006103515625,18,22,S,Global q90,SON,40
-31.399999618530273,-50.600006103515625,18,22,S,Seasonal q90,DJF,47
-31.399999618530273,-50.600006103515625,18,22,S,Seasonal q90,MAM,53
-31.399999618530273,-50.600006103515625,18,22,S,Seasonal q90,JJA,67
-31.399999618530273,-50.600006103515625,18,22,S,Seasonal q90,SON,46
-31.200000762939453,-50.79998779296875,19,21,S,Global q90,DJF,20
-31.200000762939453,-50.79998779296875,19,21,S,Global q90,MAM,64
-31.200000762939453,-50.79998779296875,19,21,S,Global q90,JJA,83
-31.200000762939453,-50.79998779296875,19,21,S,Global q90,SON,44
-31.200000762939453,-50.79998779296875,19,21,S,Seasonal q90,DJF,54
-31.200000762939453,-50.79998779296875,19,21,S,Seasonal q90,MAM,53
-31.200000762939453,-50.79998779296875,19,21,S,Seasonal q90,JJA,69
-31.200000762939453,-50.79998779296875,19,21,S,Seasonal q90,SON,48
-31.200000762939453,-50.600006103515625,19,22,S,Global q90,DJF,20
-31.200000762939453,-50.600006103515625,19,22,S,Global q90,MAM,66
-31.200000762939453,-50.600006103515625,19,22,S,Global q90,JJA,90
-31.200000762939453,-50.600006103515625,19,22,S,Global q90,SON,46
-31.200000762939453,-50.600006103515625,19,22,S,Seasonal q90,DJF,50
-31.200000762939453,-50.600006103515625,19,22,S,Seasonal q90,MAM,56
-31.200000762939453,-50.600006103515625,19,22,S,Seasonal q90,JJA,67
-31.200000762939453,-50.600006103515625,19,22,S,Seasonal q90,SON,49
-31.200000762939453,-50.399993896484375,19,23,S,Global q90,DJF,23
-31.200000762939453,-50.399993896484375,19,23,S,Global q90,MAM,60
-31.200000762939453,-50.399993896484375,19,23,S,Global q90,JJA,85
-31.200000762939453,-50.399993896484375,19,23,S,Global q90,SON,41
-31.200000762939453,-50.399993896484375,19,23,S,Seasonal q90,DJF,48
-31.200000762939453,-50.399993896484375,19,23,S,Seasonal q90,MAM,51
-31.200000762939453,-50.399993896484375,19,23,S,Seasonal q90,JJA,62
-31.200000762939453,-50.399993896484375,19,23,S,Seasonal q90,SON,51
-31.0,-50.600006103515625,20,22,S,Global q90,DJF,16
-31.0,-50.600006103515625,20,22,S,Global q90,MAM,61
-31.0,-50.600006103515625,20,22,S,Global q90,JJA,77
-31.0,-50.600006103515625,20,22,S,Global q90,SON,41
-31.0,-50.600006103515625,20,22,S,Seasonal q90,DJF,46
-31.0,-50.600006103515625,20,22,S,Seasonal q90,MAM,49
-31.0,-50.600006103515625,20,22,S,Seasonal q90,JJA,63
-31.0,-50.600006103515625,20,22,S,Seasonal q90,SON,44
-31.0,-50.399993896484375,20,23,S,Global q90,DJF,22
-31.0,-50.399993896484375,20,23,S,Global q90,MAM,66
-31.0,-50.399993896484375,20,23,S,Global q90,JJA,89
-31.0,-50.399993896484375,20,23,S,Global q90,SON,45
-31.0,-50.399993896484375,20,23,S,Seasonal q90,DJF,49
-31.0,-50.399993896484375,20,23,S,Seasonal q90,MAM,56
-31.0,-50.399993896484375,20,23,S,Seasonal q90,JJA,65
-31.0,-50.399993896484375,20,23,S,Seasonal q90,SON,46
-31.0,-50.20001220703125,20,24,S,Global q90,DJF,23
-31.0,-50.20001220703125,20,24,S,Global q90,MAM,59
-31.0,-50.20001220703125,20,24,S,Global q90,JJA,83
-31.0,-50.20001220703125,20,24,S,Global q90,SON,40
-31.0,-50.20001220703125,20,24,S,Seasonal q90,DJF,45
-31.0,-50.20001220703125,20,24,S,Seasonal q90,MAM,49
-31.0,-50.20001220703125,20,24,S,Seasonal q90,JJA,62
-31.0,-50.20001220703125,20,24,S,Seasonal q90,SON,48
-30.799999237060547,-50.399993896484375,21,23,S,Global q90,DJF,20
-30.799999237060547,-50.399993896484375,21,23,S,Global q90,MAM,61
-30.799999237060547,-50.399993896484375,21,23,S,Global q90,JJA,81
-30.799999237060547,-50.399993896484375,21,23,S,Global q90,SON,45
-30.799999237060547,-50.399993896484375,21,23,S,Seasonal q90,DJF,45
-30.799999237060547,-50.399993896484375,21,23,S,Seasonal q90,MAM,52
-30.799999237060547,-50.399993896484375,21,23,S,Seasonal q90,JJA,65
-30.799999237060547,-50.399993896484375,21,23,S,Seasonal q90,SON,44
-30.799999237060547,-50.20001220703125,21,24,S,Global q90,DJF,22
-30.799999237060547,-50.20001220703125,21,24,S,Global q90,MAM,64
-30.799999237060547,-50.20001220703125,21,24,S,Global q90,JJA,94
-30.799999237060547,-50.20001220703125,21,24,S,Global q90,SON,42
-30.799999237060547,-50.20001220703125,21,24,S,Seasonal q90,DJF,46
-30.799999237060547,-50.20001220703125,21,24,S,Seasonal q90,MAM,54
-30.799999237060547,-50.20001220703125,21,24,S,Seasonal q90,JJA,63
-30.799999237060547,-50.20001220703125,21,24,S,Seasonal q90,SON,47
-30.600000381469727,-50.399993896484375,22,23,S,Global q90,DJF,10
-30.600000381469727,-50.399993896484375,22,23,S,Global q90,MAM,39
-30.600000381469727,-50.399993896484375,22,23,S,Global q90,JJA,47
-30.600000381469727,-50.399993896484375,22,23,S,Global q90,SON,26
-30.600000381469727,-50.399993896484375,22,23,S,Seasonal q90,DJF,27
-30.600000381469727,-50.399993896484375,22,23,S,Seasonal q90,MAM,34
-30.600000381469727,-50.399993896484375,22,23,S,Seasonal q90,JJA,39
-30.600000381469727,-50.399993896484375,22,23,S,Seasonal q90,SON,24
-30.600000381469727,-50.20001220703125,22,24,S,Global q90,DJF,18
-30.600000381469727,-50.20001220703125,22,24,S,Global q90,MAM,59
-30.600000381469727,-50.20001220703125,22,24,S,Global q90,JJA,80
-30.600000381469727,-50.20001220703125,22,24,S,Global q90,SON,41
-30.600000381469727,-50.20001220703125,22,24,S,Seasonal q90,DJF,42
-30.600000381469727,-50.20001220703125,22,24,S,Seasonal q90,MAM,51
-30.600000381469727,-50.20001220703125,22,24,S,Seasonal q90,JJA,62
-30.600000381469727,-50.20001220703125,22,24,S,Seasonal q90,SON,39
-30.600000381469727,-50.0,22,25,S,Global q90,DJF,18
-30.600000381469727,-50.0,22,25,S,Global q90,MAM,61
-30.600000381469727,-50.0,22,25,S,Global q90,JJA,95
-30.600000381469727,-50.0,22,25,S,Global q90,SON,42
-30.600000381469727,-50.0,22,25,S,Seasonal q90,DJF,45
-30.600000381469727,-50.0,22,25,S,Seasonal q90,MAM,52
-30.600000381469727,-50.0,22,25,S,Seasonal q90,JJA,60
-30.600000381469727,-50.0,22,25,S,Seasonal q90,SON,47
-30.399999618530273,-50.20001220703125,23,24,S,Global q90,DJF,10
-30.399999618530273,-50.20001220703125,23,24,S,Global q90,MAM,48
-30.399999618530273,-50.20001220703125,23,24,S,Global q90,JJA,63
-30.399999618530273,-50.20001220703125,23,24,S,Global q90,SON,31
-30.399999618530273,-50.20001220703125,23,24,S,Seasonal q90,DJF,33
-30.399999618530273,-50.20001220703125,23,24,S,Seasonal q90,MAM,45
-30.399999618530273,-50.20001220703125,23,24,S,Seasonal q90,JJA,50
-30.399999618530273,-50.20001220703125,23,24,S,Seasonal q90,SON,30
-30.399999618530273,-50.0,23,25,S,Global q90,DJF,19
-30.399999618530273,-50.0,23,25,S,Global q90,MAM,62
-30.399999618530273,-50.0,23,25,S,Global q90,JJA,86
-30.399999618530273,-50.0,23,25,S,Global q90,SON,43
-30.399999618530273,-50.0,23,25,S,Seasonal q90,DJF,45
-30.399999618530273,-50.0,23,25,S,Seasonal q90,MAM,51
-30.399999618530273,-50.0,23,25,S,Seasonal q90,JJA,65
-30.399999618530273,-50.0,23,25,S,Seasonal q90,SON,40
-30.399999618530273,-49.79998779296875,23,26,S,Global q90,DJF,20
-30.399999618530273,-49.79998779296875,23,26,S,Global q90,MAM,60
-30.399999618530273,-49.79998779296875,23,26,S,Global q90,JJA,92
-30.399999618530273,-49.79998779296875,23,26,S,Global q90,SON,42
-30.399999618530273,-49.79998779296875,23,26,S,Seasonal q90,DJF,45
-30.399999618530273,-49.79998779296875,23,26,S,Seasonal q90,MAM,51
-30.399999618530273,-49.79998779296875,23,26,S,Seasonal q90,JJA,63
-30.399999618530273,-49.79998779296875,23,26,S,Seasonal q90,SON,48
-30.200000762939453,-50.0,24,25,S,Global q90,DJF,13
-30.200000762939453,-50.0,24,25,S,Global q90,MAM,53
-30.200000762939453,-50.0,24,25,S,Global q90,JJA,67
-30.200000762939453,-50.0,24,25,S,Global q90,SON,32
-30.200000762939453,-50.0,24,25,S,Seasonal q90,DJF,41
-30.200000762939453,-50.0,24,25,S,Seasonal q90,MAM,47
-30.200000762939453,-50.0,24,25,S,Seasonal q90,JJA,55
-30.200000762939453,-50.0,24,25,S,Seasonal q90,SON,33
-30.200000762939453,-49.79998779296875,24,26,S,Global q90,DJF,18
-30.200000762939453,-49.79998779296875,24,26,S,Global q90,MAM,58
-30.200000762939453,-49.79998779296875,24,26,S,Global q90,JJA,87
-30.200000762939453,-49.79998779296875,24,26,S,Global q90,SON,45
-30.200000762939453,-49.79998779296875,24,26,S,Seasonal q90,DJF,45
-30.200000762939453,-49.79998779296875,24,26,S,Seasonal q90,MAM,49
-30.200000762939453,-49.79998779296875,24,26,S,Seasonal q90,JJA,63
-30.200000762939453,-49.79998779296875,24,26,S,Seasonal q90,SON,42
-30.0,-50.0,25,25,S,Global q90,DJF,8
-30.0,-50.0,25,25,S,Global q90,MAM,40
-30.0,-50.0,25,25,S,Global q90,JJA,57
-30.0,-50.0,25,25,S,Global q90,SON,26
-30.0,-50.0,25,25,S,Seasonal q90,DJF,26
-30.0,-50.0,25,25,S,Seasonal q90,MAM,33
-30.0,-50.0,25,25,S,Seasonal q90,JJA,43
-30.0,-50.0,25,25,S,Seasonal q90,SON,27
-30.0,-49.79998779296875,25,26,S,Global q90,DJF,15
-30.0,-49.79998779296875,25,26,S,Global q90,MAM,60
-30.0,-49.79998779296875,25,26,S,Global q90,JJA,83
-30.0,-49.79998779296875,25,26,S,Global q90,SON,42
-30.0,-49.79998779296875,25,26,S,Seasonal q90,DJF,44
-30.0,-49.79998779296875,25,26,S,Seasonal q90,MAM,52
-30.0,-49.79998779296875,25,26,S,Seasonal q90,JJA,61
-30.0,-49.79998779296875,25,26,S,Seasonal q90,SON,37
-29.799999237060547,-49.79998779296875,26,26,S,Global q90,DJF,13
-29.799999237060547,-49.79998779296875,26,26,S,Global q90,MAM,62
-29.799999237060547,-49.79998779296875,26,26,S,Global q90,JJA,81
-29.799999237060547,-49.79998779296875,26,26,S,Global q90,SON,39
-29.799999237060547,-49.79998779296875,26,26,S,Seasonal q90,DJF,42
-29.799999237060547,-49.79998779296875,26,26,S,Seasonal q90,MAM,52
-29.799999237060547,-49.79998779296875,26,26,S,Seasonal q90,JJA,58
-29.799999237060547,-49.79998779296875,26,26,S,Seasonal q90,SON,39
-29.799999237060547,-49.600006103515625,26,27,S,Global q90,DJF,16
-29.799999237060547,-49.600006103515625,26,27,S,Global q90,MAM,64
-29.799999237060547,-49.600006103515625,26,27,S,Global q90,JJA,99
-29.799999237060547,-49.600006103515625,26,27,S,Global q90,SON,47
-29.799999237060547,-49.600006103515625,26,27,S,Seasonal q90,DJF,45
-29.799999237060547,-49.600006103515625,26,27,S,Seasonal q90,MAM,54
-29.799999237060547,-49.600006103515625,26,27,S,Seasonal q90,JJA,67
-29.799999237060547,-49.600006103515625,26,27,S,Seasonal q90,SON,49
-29.600000381469727,-49.79998779296875,27,26,S,Global q90,DJF,10
-29.600000381469727,-49.79998779296875,27,26,S,Global q90,MAM,50
-29.600000381469727,-49.79998779296875,27,26,S,Global q90,JJA,71
-29.600000381469727,-49.79998779296875,27,26,S,Global q90,SON,37
-29.600000381469727,-49.79998779296875,27,26,S,Seasonal q90,DJF,37
-29.600000381469727,-49.79998779296875,27,26,S,Seasonal q90,MAM,43
-29.600000381469727,-49.79998779296875,27,26,S,Seasonal q90,JJA,53
-29.600000381469727,-49.79998779296875,27,26,S,Seasonal q90,SON,34
-29.600000381469727,-49.600006103515625,27,27,S,Global q90,DJF,17
-29.600000381469727,-49.600006103515625,27,27,S,Global q90,MAM,63
-29.600000381469727,-49.600006103515625,27,27,S,Global q90,JJA,89
-29.600000381469727,-49.600006103515625,27,27,S,Global q90,SON,46
-29.600000381469727,-49.600006103515625,27,27,S,Seasonal q90,DJF,45
-29.600000381469727,-49.600006103515625,27,27,S,Seasonal q90,MAM,56
-29.600000381469727,-49.600006103515625,27,27,S,Seasonal q90,JJA,62
-29.600000381469727,-49.600006103515625,27,27,S,Seasonal q90,SON,49
-29.600000381469727,-49.399993896484375,27,28,S,Global q90,DJF,18
-29.600000381469727,-49.399993896484375,27,28,S,Global q90,MAM,67
-29.600000381469727,-49.399993896484375,27,28,S,Global q90,JJA,100
-29.600000381469727,-49.399993896484375,27,28,S,Global q90,SON,48
-29.600000381469727,-49.399993896484375,27,28,S,Seasonal q90,DJF,50
-29.600000381469727,-49.399993896484375,27,28,S,Seasonal q90,MAM,55
-29.600000381469727,-49.399993896484375,27,28,S,Seasonal q90,JJA,69
-29.600000381469727,-49.399993896484375,27,28,S,Seasonal q90,SON,55
-29.399999618530273,-49.600006103515625,28,27,S,Global q90,DJF,16
-29.399999618530273,-49.600006103515625,28,27,S,Global q90,MAM,61
-29.399999618530273,-49.600006103515625,28,27,S,Global q90,JJA,73
-29.399999618530273,-49.600006103515625,28,27,S,Global q90,SON,42
-29.399999618530273,-49.600006103515625,28,27,S,Seasonal q90,DJF,46
-29.399999618530273,-49.600006103515625,28,27,S,Seasonal q90,MAM,52
-29.399999618530273,-49.600006103515625,28,27,S,Seasonal q90,JJA,56
-29.399999618530273,-49.600006103515625,28,27,S,Seasonal q90,SON,46
-29.399999618530273,-49.399993896484375,28,28,S,Global q90,DJF,18
-29.399999618530273,-49.399993896484375,28,28,S,Global q90,MAM,68
-29.399999618530273,-49.399993896484375,28,28,S,Global q90,JJA,96
-29.399999618530273,-49.399993896484375,28,28,S,Global q90,SON,49
-29.399999618530273,-49.399993896484375,28,28,S,Seasonal q90,DJF,51
-29.399999618530273,-49.399993896484375,28,28,S,Seasonal q90,MAM,59
-29.399999618530273,-49.399993896484375,28,28,S,Seasonal q90,JJA,63
-29.399999618530273,-49.399993896484375,28,28,S,Seasonal q90,SON,55
-29.399999618530273,-49.20001220703125,28,29,S,Global q90,DJF,18
-29.399999618530273,-49.20001220703125,28,29,S,Global q90,MAM,68
-29.399999618530273,-49.20001220703125,28,29,S,Global q90,JJA,101
-29.399999618530273,-49.20001220703125,28,29,S,Global q90,SON,55
-29.399999618530273,-49.20001220703125,28,29,S,Seasonal q90,DJF,52
-29.399999618530273,-49.20001220703125,28,29,S,Seasonal q90,MAM,56
-29.399999618530273,-49.20001220703125,28,29,S,Seasonal q90,JJA,69
-29.399999618530273,-49.20001220703125,28,29,S,Seasonal q90,SON,60
-29.200000762939453,-49.399993896484375,29,28,S,Global q90,DJF,18
-29.200000762939453,-49.399993896484375,29,28,S,Global q90,MAM,71
-29.200000762939453,-49.399993896484375,29,28,S,Global q90,JJA,91
-29.200000762939453,-49.399993896484375,29,28,S,Global q90,SON,47
-29.200000762939453,-49.399993896484375,29,28,S,Seasonal q90,DJF,49
-29.200000762939453,-49.399993896484375,29,28,S,Seasonal q90,MAM,55
-29.200000762939453,-49.399993896484375,29,28,S,Seasonal q90,JJA,62
-29.200000762939453,-49.399993896484375,29,28,S,Seasonal q90,SON,50
-29.200000762939453,-49.20001220703125,29,29,S,Global q90,DJF,19
-29.200000762939453,-49.20001220703125,29,29,S,Global q90,MAM,72
-29.200000762939453,-49.20001220703125,29,29,S,Global q90,JJA,102
-29.200000762939453,-49.20001220703125,29,29,S,Global q90,SON,55
-29.200000762939453,-49.20001220703125,29,29,S,Seasonal q90,DJF,53
-29.200000762939453,-49.20001220703125,29,29,S,Seasonal q90,MAM,61
-29.200000762939453,-49.20001220703125,29,29,S,Seasonal q90,JJA,70
-29.200000762939453,-49.20001220703125,29,29,S,Seasonal q90,SON,60
-29.200000762939453,-49.0,29,30,S,Global q90,DJF,18
-29.200000762939453,-49.0,29,30,S,Global q90,MAM,69
-29.200000762939453,-49.0,29,30,S,Global q90,JJA,100
-29.200000762939453,-49.0,29,30,S,Global q90,SON,56
-29.200000762939453,-49.0,29,30,S,Seasonal q90,DJF,52
-29.200000762939453,-49.0,29,30,S,Seasonal q90,MAM,59
-29.200000762939453,-49.0,29,30,S,Seasonal q90,JJA,69
-29.200000762939453,-49.0,29,30,S,Seasonal q90,SON,63
-29.0,-49.399993896484375,30,28,S,Global q90,DJF,17
-29.0,-49.399993896484375,30,28,S,Global q90,MAM,63
-29.0,-49.399993896484375,30,28,S,Global q90,JJA,76
-29.0,-49.399993896484375,30,28,S,Global q90,SON,47
-29.0,-49.399993896484375,30,28,S,Seasonal q90,DJF,45
-29.0,-49.399993896484375,30,28,S,Seasonal q90,MAM,45
-29.0,-49.399993896484375,30,28,S,Seasonal q90,JJA,50
-29.0,-49.399993896484375,30,28,S,Seasonal q90,SON,45
-29.0,-49.20001220703125,30,29,S,Global q90,DJF,20
-29.0,-49.20001220703125,30,29,S,Global q90,MAM,74
-29.0,-49.20001220703125,30,29,S,Global q90,JJA,104
-29.0,-49.20001220703125,30,29,S,Global q90,SON,56
-29.0,-49.20001220703125,30,29,S,Seasonal q90,DJF,58
-29.0,-49.20001220703125,30,29,S,Seasonal q90,MAM,60
-29.0,-49.20001220703125,30,29,S,Seasonal q90,JJA,69
-29.0,-49.20001220703125,30,29,S,Seasonal q90,SON,63
-29.0,-49.0,30,30,S,Global q90,DJF,19
-29.0,-49.0,30,30,S,Global q90,MAM,73
-29.0,-49.0,30,30,S,Global q90,JJA,105
-29.0,-49.0,30,30,S,Global q90,SON,54
-29.0,-49.0,30,30,S,Seasonal q90,DJF,56
-29.0,-49.0,30,30,S,Seasonal q90,MAM,62
-29.0,-49.0,30,30,S,Seasonal q90,JJA,71
-29.0,-49.0,30,30,S,Seasonal q90,SON,67
-29.0,-48.79998779296875,30,31,S,Global q90,DJF,18
-29.0,-48.79998779296875,30,31,S,Global q90,MAM,70
-29.0,-48.79998779296875,30,31,S,Global q90,JJA,97
-29.0,-48.79998779296875,30,31,S,Global q90,SON,57
-29.0,-48.79998779296875,30,31,S,Seasonal q90,DJF,53
-29.0,-48.79998779296875,30,31,S,Seasonal q90,MAM,58
-29.0,-48.79998779296875,30,31,S,Seasonal q90,JJA,67
-29.0,-48.79998779296875,30,31,S,Seasonal q90,SON,66
-29.0,-48.600006103515625,30,32,S,Global q90,DJF,20
-29.0,-48.600006103515625,30,32,S,Global q90,MAM,65
