grid_lat_legacy,grid_lon_legacy,compound_count_total_legacy,mean_overlap_duration_legacy,mean_compound_intensity_norm_legacy,compound_count_annual_mean_legacy,mean_compound_intensity_norm_abspeak,Hazard_Frequency_legacy,Hazard_Duration_legacy,Hazard_Intensity_legacy,Hazard_Index_raw_legacy,Hazard_Index_legacy,grid_lat_mhws,grid_lon_mhws,compound_count_total_mhws,mean_overlap_duration_mhws,mean_compound_intensity_norm_mhws,compound_count_annual_mean_mhws,Hazard_Frequency_mhws,Hazard_Duration_mhws,Hazard_Intensity_mhws,Hazard_Index_raw_mhws,Hazard_Index_mhws,band
-2.2,-43.4,95,1.57,0.3322,2.88,0.501,0.1863799283154122,0.24800000000000008,0.47900146842878116,0.30446046558139783,0.27130670967870985,-2.2,-43.4,30,5.47,0.2286,0.91,0.0626865671641791,0.44712041884816744,0.2364705882352941,0.2487591914158802,0.34998980021020343,N_equatorial
-2.2,-43.2,93,1.62,0.3277,2.82,0.4975,0.17921146953405018,0.28800000000000014,0.46578560939794417,0.31099902631066484,0.2825609897330875,-2.2,-43.2,32,6.06,0.237,0.97,0.06865671641791045,0.5089005235602093,0.2529411764705882,0.2768328054829027,0.3969117185976975,N_equatorial
-2.2,-43.0,86,1.77,0.333,2.61,0.4811,0.15412186379928317,0.4080000000000001,0.4813509544787078,0.34782427275933037,0.3459452196523255,-2.2,-43.0,36,6.28,0.2416,1.09,0.08059701492537313,0.5319371727748691,0.2619607843137255,0.29149832400465586,0.42142349900278336,N_equatorial
-2.2,-42.8,93,1.69,0.3079,2.82,0.4748,0.17921146953405018,0.34400000000000003,0.40763582966226136,0.3102824330654372,0.28132757745769654,-2.2,-42.8,35,6.57,0.256,1.06,0.07761194029850746,0.5623036649214659,0.2901960784313726,0.31003722788378196,0.45240921152035285,N_equatorial
-2.2,-42.6,93,1.63,0.3031,2.82,0.4801,0.17921146953405018,0.296,0.3935389133627018,0.289583460965584,0.2457001605849297,-2.2,-42.6,32,6.59,0.2434,0.97,0.06865671641791045,0.5643979057591623,0.2654901960784314,0.2995149394185014,0.4348223785803953,N_equatorial
-2.0,-44.4,91,1.7,0.4033,2.76,0.4774,0.17204301075268819,0.35200000000000004,0.6878120411160058,0.4039516839562314,0.44255265827558826,-2.0,-44.4,48,5.23,0.2974,1.45,0.11641791044776119,0.42198952879581153,0.37137254901960787,0.30325999608772686,0.4410818235870273,N_equatorial
-2.0,-44.2,86,1.76,0.4203,2.61,0.5592,0.15412186379928317,0.4000000000000001,0.7377386196769455,0.43062016115874296,0.48845488714339286,-2.0,-44.2,38,6.47,0.3071,1.15,0.08656716417910448,0.5518324607329842,0.3903921568627451,0.34293059392494457,0.5073868083908044,N_equatorial
-2.0,-44.0,94,1.72,0.4028,2.85,0.5836,0.1827956989247312,0.36800000000000005,0.6863436123348017,0.41237977041984425,0.45705922161749407,-2.0,-44.0,35,7.06,0.2881,1.06,0.07761194029850746,0.6136125654450261,0.35313725490196085,0.3481205868818315,0.5160613034299302,N_equatorial
-2.0,-43.8,94,1.71,0.3826,2.85,0.5697,0.1827956989247312,0.36000000000000004,0.6270190895741556,0.38993826283296223,0.41843252352861277,-2.0,-43.8,33,7.15,0.279,1.0,0.07164179104477612,0.6230366492146596,0.3352941176470589,0.3433241859688316,0.5080446536442564,N_equatorial
-2.0,-43.6,91,1.68,0.3596,2.76,0.5435,0.17204301075268819,0.336,0.5594713656387664,0.35583812546381816,0.3597387969218828,-2.0,-43.6,30,7.13,0.2548,0.91,0.0626865671641791,0.6209424083769632,0.287843137254902,0.32382403759868145,0.4754523280468541,N_equatorial
-2.0,-43.4,92,1.63,0.3357,2.79,0.5258,0.17562724014336917,0.296,0.48928046989720997,0.3203025700135264,0.29857440471315827,-2.0,-43.4,28,6.86,0.2562,0.85,0.056716417910447764,0.5926701570680628,0.29058823529411765,0.31332493675754275,0.4579042506374452,N_equatorial
-2.0,-43.2,87,1.63,0.3313,2.64,0.5056,0.15770609318996415,0.296,0.4763582966226137,0.3100214632708593,0.2808783918837572,-2.0,-43.2,28,7.32,0.265,0.85,0.056716417910447764,0.6408376963350785,0.30784313725490203,0.33513241716680947,0.49435302469117415,N_equatorial
-2.0,-43.0,89,1.67,0.3165,2.7,0.491,0.16487455197132617,0.328,0.43289280469897207,0.3085891188900994,0.27841301678626335,-2.0,-43.0,33,6.79,0.263,1.0,0.07164179104477612,0.5853403141361256,0.303921568627451,0.32030122460278426,0.4695643385812561,N_equatorial
-1.8,-44.4,96,1.55,0.4028,2.91,0.4837,0.18996415770609318,0.23200000000000007,0.6863436123348017,0.369435923346965,0.383143553998585,-1.8,-44.4,46,5.78,0.2862,1.39,0.11044776119402985,0.4795811518324607,0.3494117647058824,0.31314689257745765,0.4576066696253469,N_equatorial
-1.8,-44.2,90,1.64,0.4121,2.73,0.5695,0.16845878136200718,0.304,0.7136563876651982,0.3953717230090685,0.4277846860331985,-1.8,-44.2,39,6.87,0.3033,1.18,0.08955223880597014,0.5937172774869109,0.3829411764705883,0.35540356425448977,0.52823398875224,N_equatorial
-1.6,-44.6,102,1.51,0.4042,3.09,0.4818,0.2114695340501792,0.20000000000000004,0.6904552129221733,0.3673082489907842,0.3794813653212213,-1.6,-44.6,44,6.09,0.2952,1.33,0.1044776119402985,0.5120418848167538,0.3670588235294118,0.327859440095488,0.48219705375847066,N_equatorial
-1.6,-44.4,103,1.51,0.3829,3.12,0.4747,0.21505376344086022,0.20000000000000004,0.6279001468428781,0.3476513034279128,0.3456475019469781,-1.6,-44.4,37,6.84,0.278,1.12,0.08358208955223881,0.5905759162303664,0.3333333333333334,0.3358304463719795,0.4955197027440562,N_equatorial
-1.6,-44.2,96,1.59,0.3894,2.91,0.5454,0.18996415770609318,0.2640000000000001,0.6469897209985316,0.366984626234875,0.37892434042265777,-1.6,-44.2,39,6.72,0.2842,1.18,0.08955223880597014,0.5780104712041884,0.3454901960784314,0.33768430202953,0.49861821594788197,N_equatorial
-1.4,-48.6,100,1.94,0.3218,3.03,0.4977,0.20430107526881722,0.544,0.4484581497797356,0.39891974168285094,0.43389159509870256,-1.4,-48.6,76,2.91,0.2969,2.3,0.2,0.17905759162303667,0.3703921568627451,0.24981658282859395,0.35175711215844574,N_equatorial
-1.4,-45.2,95,1.58,0.4692,2.88,0.505,0.1863799283154122,0.2560000000000001,0.8813509544787078,0.44124362759804003,0.5067401752070145,-1.4,-45.2,38,4.95,0.4154,1.15,0.08656716417910448,0.3926701570680628,0.6027450980392157,0.36066080642879433,0.5370208833664174,N_equatorial
-1.4,-45.0,93,1.47,0.467,2.82,0.5042,0.17921146953405018,0.168,0.8748898678414098,0.4073671124584866,0.44843135092090286,-1.4,-45.0,49,4.8,0.4585,1.49,0.11940298507462686,0.37696335078534027,0.6872549019607843,0.3945404126069172,0.593646870754258,N_equatorial
-1.4,-44.8,104,1.48,0.4208,3.15,0.4957,0.21863799283154123,0.17600000000000002,0.7392070484581498,0.37794834709656366,0.3977952800872802,-1.4,-44.8,31,7.16,0.3529,0.94,0.06567164179104477,0.6240837696335078,0.4801960784313726,0.38998382995197506,0.5860310504701067,N_equatorial
-1.4,-44.6,102,1.49,0.3787,3.09,0.4653,0.2114695340501792,0.18400000000000002,0.6155653450807634,0.3370116263769809,0.327334311907563,-1.4,-44.6,26,9.27,0.3037,0.79,0.050746268656716415,0.8450261780104712,0.3837254901960785,0.4264993122877554,0.6470626112071383,N_equatorial
-1.4,-44.4,104,1.52,0.3677,3.15,0.5054,0.21863799283154123,0.20800000000000005,0.5832599118942732,0.3366326349086048,0.326681985455316,-1.4,-44.4,35,7.31,0.2733,1.06,0.07761194029850746,0.6397905759162302,0.3241176470588235,0.3471733877578537,0.5144781656163988,N_equatorial
-1.2,-48.6,85,1.87,0.3221,2.58,0.4895,0.15053763440860216,0.48800000000000016,0.4493392070484581,0.3626256138190202,0.3714215353681823,-1.2,-48.6,51,2.49,0.2706,1.55,0.1253731343283582,0.13507853403141362,0.31882352941176473,0.19309173259051218,0.2569478443862328,N_equatorial
-1.2,-45.6,87,1.39,0.4856,2.64,0.5079,0.15770609318996415,0.10399999999999994,0.9295154185022025,0.39707383723072215,0.4307143934914907,-1.2,-45.6,41,4.85,0.4668,1.24,0.0955223880597015,0.38219895287958106,0.7035294117647058,0.3937502509013295,0.5923262034908984,N_equatorial
-1.2,-45.4,95,1.56,0.3941,2.88,0.5547,0.1863799283154122,0.24000000000000007,0.6607929515418501,0.3623909599524208,0.37101764520949165,-1.2,-45.4,23,6.87,0.2581,0.7,0.041791044776119404,0.5937172774869109,0.2943137254901961,0.3099406825844088,0.4522478468080266,N_equatorial
-1.2,-45.2,91,1.68,0.4003,2.76,0.5611,0.17204301075268819,0.336,0.6790014684287812,0.3956814930604898,0.42831786742517514,-1.2,-45.2,25,7.76,0.2737,0.76,0.04776119402985075,0.6869109947643978,0.32490196078431377,0.35319138319285415,0.5245365745545306,N_equatorial
-1.2,-45.0,91,1.68,0.4045,2.76,0.543,0.17204301075268819,0.336,0.6913362701908957,0.3997930936478613,0.4353948231036476,-1.2,-45.0,25,8.4,0.2887,0.76,0.04776119402985075,0.7539267015706805,0.35431372549019613,0.3853338736969092,0.5782591666155831,N_equatorial
-1.2,-44.8,93,1.67,0.3901,2.82,0.5557,0.17921146953405018,0.328,0.6490455212922173,0.38541899694208914,0.4106538875134382,-1.2,-44.8,26,8.81,0.3098,0.79,0.050746268656716415,0.7968586387434554,0.395686274509804,0.4144303939699919,0.6268907587702035,N_equatorial
-1.2,-44.6,98,1.58,0.3778,2.97,0.534,0.1971326164874552,0.2560000000000001,0.6129221732745962,0.35535159658735055,0.3589013752847633,-1.2,-44.6,27,9.33,0.3217,0.82,0.05373134328358209,0.8513089005235602,0.41901960784313724,0.4413532838834265,0.6718893699307669,N_equatorial
-1.0,-48.4,89,1.9,0.3416,2.7,0.4972,0.16487455197132617,0.512,0.5066079295154186,0.3944941604955816,0.4262742107618139,-1.0,-48.4,42,2.36,0.3165,1.27,0.09850746268656717,0.12146596858638742,0.40882352941176475,0.20959898689490644,0.28453788097444144,N_equatorial
-1.0,-46.0,98,1.29,0.4023,2.97,0.5111,0.1971326164874552,0.024000000000000025,0.6848751835535976,0.30200260001368423,0.2670761903671362,-1.0,-46.0,26,6.46,0.3179,0.79,0.050746268656716415,0.5507853403141361,0.41156862745098044,0.33770007880727765,0.49864458507428394,N_equatorial
-1.0,-45.8,100,1.44,0.3874,3.03,0.5449,0.20430107526881722,0.144,0.6411160058737151,0.3298056937141774,0.31493134012247576,-1.0,-45.8,24,7.62,0.2621,0.73,0.04477611940298507,0.6722513089005235,0.30215686274509806,0.3397280970162022,0.5020341915802482,N_equatorial
-1.0,-45.6,97,1.52,0.3875,2.94,0.5647,0.1935483870967742,0.20800000000000005,0.641409691629956,0.34765269290891004,0.3456498935449032,-1.0,-45.6,24,7.21,0.2299,0.73,0.04477611940298507,0.6293193717277487,0.23901960784313725,0.304371699657957,0.44293991225594226,N_equatorial
-1.0,-45.4,92,1.6,0.3924,2.79,0.5743,0.17562724014336917,0.27200000000000013,0.6558002936857563,0.3678091779430419,0.3803435726095654,-1.0,-45.4,20,8.8,0.288,0.61,0.03283582089552239,0.7958115183246073,0.3529411764705882,0.39386283856357257,0.5925143812255711,N_equatorial
-1.0,-45.2,91,1.63,0.3905,2.76,0.5598,0.17204301075268819,0.296,0.6502202643171806,0.37275442502328965,0.3888554145704553,-1.0,-45.2,21,10.1,0.3161,0.64,0.03582089552238806,0.9319371727748691,0.4080392156862745,0.45859909466117726,0.7007138213857133,N_equatorial
-1.0,-45.0,94,1.59,0.3869,2.85,0.5429,0.1827956989247312,0.2640000000000001,0.6396475770925111,0.36214775867241417,0.37059904309992847,-1.0,-45.0,26,8.85,0.3109,0.79,0.050746268656716415,0.8010471204188481,0.397843137254902,0.41654550877682217,0.6304259375366187,N_equatorial
-1.0,-44.8,100,1.55,0.3673,3.03,0.518,0.20430107526881722,0.23200000000000007,0.5820851688693098,0.33946208137937567,0.3315520760302025,-1.0,-44.8,25,9.56,0.3187,0.76,0.04776119402985075,0.8753926701570681,0.4131372549019608,0.44543037302962657,0.6787037702327665,N_equatorial
-1.0,-44.6,94,1.57,0.3605,2.85,0.4974,0.1827956989247312,0.24800000000000008,0.5621145374449339,0.3309700787898884,0.31693549918374037,-1.0,-44.6,24,10.75,0.3322,0.73,0.04477611940298507,1.0,0.43960784313725493,0.49479465418008,0.7612106667751594,N_equatorial
-0.8,-48.4,86,1.9,0.3437,2.61,0.4993,0.15412186379928317,0.512,0.5127753303964757,0.3929657313985863,0.4236434530441635,-0.8,-48.4,46,2.24,0.2924,1.39,0.11044776119402985,0.10890052356020945,0.3615686274509804,0.19363897073507322,0.2578624919801021,N_equatorial
-0.8,-48.2,84,1.67,0.3371,2.55,0.4999,0.14695340501792115,0.328,0.4933920704845815,0.3227818251675009,0.302841740138246,-0.8,-48.2,58,2.69,0.3169,1.76,0.14626865671641792,0.15602094240837694,0.40960784313725496,0.23729914742068328,0.33083561337212974,N_equatorial
-0.8,-46.6,104,1.44,0.3795,3.15,0.5333,0.21863799283154123,0.144,0.6179148311306901,0.32685094132074377,0.30984557089834064,-0.8,-46.6,24,5.83,0.3031,0.73,0.04477611940298507,0.48481675392670154,0.3825490196078431,0.30404729764584326,0.44239771043252185,N_equatorial
-0.8,-46.4,95,1.46,0.3843,2.88,0.5422,0.1863799283154122,0.16,0.6320117474302495,0.3261305585818872,0.30860563608315383,-0.8,-46.4,20,7.15,0.3259,0.61,0.03283582089552239,0.6230366492146596,0.42725490196078436,0.3610424573569888,0.5376587703752826,N_equatorial
-0.8,-46.2,98,1.31,0.3834,2.97,0.5101,0.1971326164874552,0.04000000000000004,0.6293685756240822,0.2888337307038458,0.24440971232265754,-0.8,-46.2,24,6.96,0.2768,0.73,0.04477611940298507,0.6031413612565444,0.33098039215686276,0.3262992909387974,0.479589438250621,N_equatorial
-0.8,-46.0,96,1.36,0.3789,2.91,0.5346,0.18996415770609318,0.08000000000000008,0.6161527165932452,0.29537229143311283,0.25566399237703524,-0.8,-46.0,25,6.96,0.269,0.76,0.04776119402985075,0.6031413612565444,0.31568627450980397,0.322196276598733,0.47273170687525917,N_equatorial
-0.8,-45.8,95,1.46,0.381,2.88,0.5489,0.1863799283154122,0.16,0.6223201174743025,0.32290001526323825,0.30304517090721134,-0.8,-45.8,25,6.32,0.2526,0.76,0.04776119402985075,0.5361256544502617,0.28352941176470586,0.28913875341493944,0.41747973962873614,N_equatorial
-0.8,-45.6,96,1.45,0.371,2.91,0.5436,0.18996415770609318,0.152,0.5929515418502203,0.31163856651877114,0.2836617770326299,-0.8,-45.6,24,6.33,0.2433,0.73,0.04477611940298507,0.5371727748691099,0.2652941176470588,0.2824143373063846,0.40624062723316473,N_equatorial
-0.8,-45.4,90,1.46,0.3689,2.73,0.5315,0.16845878136200718,0.16,0.586784140969163,0.3050809741103901,0.27237473933394435,-0.8,-45.4,20,7.9,0.2761,0.61,0.03283582089552239,0.7015706806282722,0.32960784313725494,0.35467144822034985,0.5270103383621593,N_equatorial
-0.6,-48.4,90,1.83,0.3672,2.73,0.5003,0.16845878136200718,0.4560000000000001,0.581791483113069,0.40208342149169213,0.43933697368358127,-0.6,-48.4,46,1.96,0.3428,1.39,0.11044776119402985,0.07958115183246073,0.4603921568627451,0.21680702329641188,0.29658531081222705,N_equatorial
-0.6,-48.2,86,1.55,0.3659,2.61,0.4986,0.15412186379928317,0.23200000000000007,0.5779735682819382,0.32136514402707383,0.30040332487190813,-0.6,-48.2,49,2.84,0.3282,1.49,0.11940298507462686,0.17172774869109944,0.43176470588235294,0.24096514654935974,0.3369629225070959,N_equatorial
-0.6,-48.0,89,1.55,0.3528,2.7,0.4974,0.16487455197132617,0.23200000000000007,0.5395007342143906,0.31212509539523897,0.28449919866974976,-0.6,-48.0,42,4.21,0.3473,1.27,0.09850746268656717,0.3151832460732984,0.4692156862745098,0.29430213167812513,0.42610975117233557,N_equatorial
-0.6,-47.2,92,1.6,0.3548,2.79,0.4907,0.17562724014336917,0.27200000000000013,0.545374449339207,0.33100056316085874,0.3169879693927645,-0.6,-47.2,24,5.42,0.3049,0.73,0.04477611940298507,0.44188481675392666,0.38607843137254905,0.29091312250982027,0.42044539989821633,N_equatorial
-0.6,-47.0,88,1.7,0.3723,2.67,0.5596,0.16129032258064516,0.35200000000000004,0.596769456681351,0.3700199264206654,0.3841487498537864,-0.6,-47.0,23,6.0,0.3546,0.7,0.041791044776119404,0.5026178010471204,0.48352941176470593,0.34264608586264855,0.5069112848601408,N_equatorial
-0.6,-46.8,89,1.67,0.3844,2.7,0.5724,0.16487455197132617,0.328,0.6323054331864905,0.3750599950526055,0.39282380025490077,-0.6,-46.8,21,6.95,0.3443,0.64,0.03582089552238806,0.6020942408376962,0.4633333333333333,0.3670828232311392,0.5477545690102872,N_equatorial
-0.6,-46.6,103,1.5,0.376,3.12,0.5603,0.21505376344086022,0.19200000000000003,0.6076358296622614,0.33822986436770724,0.3294311635065928,-0.6,-46.6,23,6.61,0.3028,0.7,0.041791044776119404,0.5664921465968586,0.38196078431372554,0.3300813252289012,0.48591068723107966,N_equatorial
-0.6,-46.4,94,1.5,0.3815,2.85,0.5589,0.1827956989247312,0.19200000000000003,0.6237885462555066,0.33286141506007927,0.3201908987958376,-0.6,-46.4,22,7.55,0.2991,0.67,0.03880597014925373,0.6649214659685863,0.37470588235294117,0.35947777282359367,0.5350435744905325,N_equatorial
-0.6,-46.2,102,1.39,0.3729,3.09,0.5401,0.2114695340501792,0.10399999999999994,0.5985315712187959,0.3046670350896583,0.27166226057024667,-0.6,-46.2,25,7.28,0.2632,0.76,0.04776119402985075,0.6366492146596858,0.3043137254901961,0.32957471139324424,0.4850639386438147,N_equatorial
-0.6,-46.0,104,1.36,0.3617,3.15,0.5251,0.21863799283154123,0.08000000000000008,0.5656387665198238,0.2880922531171217,0.24313346870260744,-0.6,-46.0,27,6.7,0.2624,0.82,0.05373134328358209,0.5759162303664921,0.30274509803921573,0.31079755722976327,0.453680017318088,N_equatorial
-0.4,-48.2,102,1.57,0.3483,3.09,0.49,0.2114695340501792,0.24800000000000008,0.5262848751835536,0.328584803077911,0.31282992274558924,-0.4,-48.2,40,2.98,0.3036,1.21,0.09253731343283582,0.1863874345549738,0.38352941176470584,0.2208180532508385,0.30328930053446523,N_equatorial
-0.4,-48.0,99,1.68,0.3265,3.0,0.4708,0.2007168458781362,0.336,0.46226138032305436,0.33299274206706353,0.3204169410360953,-0.4,-48.0,35,4.14,0.3019,1.06,0.07761194029850746,0.30785340314136117,0.3801960784313726,0.2552204739570804,0.36078911416219195,N_equatorial
-0.4,-47.8,99,1.74,0.335,3.0,0.5083,0.2007168458781362,0.38400000000000006,0.48722466960352423,0.3573138384938868,0.36227881886370683,-0.4,-47.8,34,5.32,0.3212,1.03,0.07462686567164178,0.431413612565445,0.4180392156862745,0.30802656464112044,0.44904861190707673,N_equatorial
-0.4,-47.6,87,1.76,0.3532,2.64,0.5393,0.15770609318996415,0.4000000000000001,0.5406754772393539,0.3661271901431061,0.3774485070848552,-0.4,-47.6,31,5.74,0.3341,0.94,0.06567164179104477,0.47539267015706804,0.44333333333333336,0.32813254842714873,0.4826535239093581,N_equatorial
-0.4,-47.4,84,1.81,0.3589,2.55,0.5611,0.14695340501792115,0.4400000000000001,0.5574155653450807,0.381456323454334,0.40383326764894184,-0.4,-47.4,26,7.04,0.3693,0.79,0.050746268656716415,0.6115183246073298,0.5123529411764707,0.3915391781468389,0.5886306417051115,N_equatorial
-0.4,-47.2,80,1.81,0.3731,2.42,0.571,0.13261648745519714,0.4400000000000001,0.5991189427312774,0.3905784767288249,0.4195344703907856,-0.4,-47.2,27,6.11,0.3604,0.82,0.05373134328358209,0.5141361256544502,0.49490196078431375,0.35425647657411535,0.5263167594851663,N_equatorial
-0.4,-47.0,85,1.75,0.3689,2.58,0.571,0.15053763440860216,0.39200000000000007,0.586784140969163,0.3764405917925884,0.3952001064478494,-0.4,-47.0,23,6.17,0.3842,0.7,0.041791044776119404,0.5204188481675392,0.5415686274509803,0.3679261734648797,0.5491641349730155,N_equatorial
-0.4,-46.8,95,1.59,0.3703,2.88,0.5609,0.1863799283154122,0.2640000000000001,0.5908957415565346,0.34709188995731566,0.3446846301277854,-0.4,-46.8,24,5.71,0.3383,0.73,0.04477611940298507,0.4722513089005235,0.4515686274509804,0.322865351918163,0.47384999173371845,N_equatorial
-0.4,-46.6,97,1.52,0.3686,2.94,0.54,0.1935483870967742,0.20800000000000005,0.5859030837004404,0.3291504902657382,0.3138035929917773,-0.4,-46.6,23,6.7,0.3149,0.7,0.041791044776119404,0.5759162303664921,0.405686274509804,0.3411311832174719,0.504379293855624,N_equatorial
-0.2,-49.6,106,1.7,0.2676,3.21,0.4518,0.22580645161290322,0.35200000000000004,0.28928046989720996,0.2890289738367044,0.2447457680674714,-0.2,-49.6,74,2.43,0.2075,2.24,0.19402985074626866,0.12879581151832462,0.19509803921568625,0.17264123382675986,0.22276711397918733,N_equatorial
-0.2,-48.4,99,1.54,0.3318,3.0,0.4555,0.2007168458781362,0.22400000000000006,0.4778267254038178,0.3008478570939847,0.265088627546019,-0.2,-48.4,41,3.49,0.3153,1.24,0.0955223880597015,0.23979057591623035,0.4064705882352942,0.24726118407040867,0.34748604781693215,N_equatorial
-0.2,-48.2,107,1.55,0.3187,3.24,0.4396,0.22939068100358423,0.23200000000000007,0.4393538913362701,0.30024819077995146,0.2640564718596615,-0.2,-48.2,35,4.43,0.3342,1.06,0.07761194029850746,0.33821989528795804,0.4435294117647059,0.2864537491170571,0.41299205406625283,N_equatorial
-0.2,-48.0,89,1.71,0.3477,2.7,0.4967,0.16487455197132617,0.36000000000000004,0.5245227606461087,0.3497991042058117,0.3493443325579242,-0.2,-48.0,34,4.56,0.3202,1.03,0.07462686567164178,0.3518324607329842,0.416078431372549,0.28084591925905833,0.40361919119580875,N_equatorial
-0.2,-47.8,90,1.73,0.3439,2.73,0.5369,0.16845878136200718,0.37600000000000006,0.5133627019089573,0.3526071610903215,0.3541776070192963,-0.2,-47.8,35,5.0,0.3169,1.06,0.07761194029850746,0.39790575916230364,0.40960784313725496,0.2950418475326887,0.4273461038156006,N_equatorial
-0.2,-47.6,86,1.77,0.3482,2.61,0.5495,0.15412186379928317,0.4080000000000001,0.5259911894273127,0.36270435107553195,0.37155705925060645,-0.2,-47.6,31,5.42,0.3439,0.94,0.06567164179104477,0.44188481675392666,0.4625490196078431,0.32336849271760487,0.4746909355278615,N_equatorial
-0.2,-47.4,83,1.82,0.3589,2.52,0.5666,0.14336917562724014,0.4480000000000001,0.5574155653450807,0.3829282469907736,0.4063667670509698,-0.2,-47.4,28,6.46,0.3466,0.85,0.056716417910447764,0.5507853403141361,0.467843137254902,0.358448298493162,0.5333229228352375,N_equatorial
-0.2,-47.2,82,1.84,0.3713,2.49,0.5737,0.13978494623655913,0.46400000000000013,0.5938325991189427,0.39920584845183393,0.4343840468532875,-0.2,-47.2,27,5.67,0.3607,0.82,0.05373134328358209,0.4680628272251308,0.4954901960784314,0.3390947888623814,0.5009756875544833,N_equatorial
-0.0,-50.4,127,2.02,0.2027,3.85,0.3926,0.3010752688172043,0.6080000000000001,0.09867841409691627,0.3359178943047069,0.3254517619771587,-0.0,-50.4,158,2.73,0.1779,4.79,0.44477611940298506,0.16020942408376962,0.13705882352941176,0.24734812233872217,0.3476313554471082,AP
-0.0,-50.2,114,1.97,0.1877,3.45,0.3572,0.25448028673835127,0.5680000000000001,0.054625550660792964,0.29236861246638146,0.25049400991686954,-0.0,-50.2,124,2.19,0.1723,3.76,0.34328358208955223,0.10366492146596858,0.12607843137254904,0.19100897830935662,0.2534667526333764,AP
-0.0,-50.0,100,1.71,0.1818,3.03,0.3554,0.20430107526881722,0.36000000000000004,0.0372980910425844,0.20053305543713387,0.09242511363351406,-0.0,-50.0,115,1.99,0.1796,3.49,0.3164179104477612,0.08272251308900523,0.14039215686274512,0.17984419346650385,0.23480605857526254,AP
-0.0,-49.2,111,1.54,0.3424,3.36,0.4884,0.24372759856630824,0.22400000000000006,0.508957415565345,0.32556167137721775,0.30762645791447146,-0.0,-49.2,95,2.76,0.2732,2.88,0.25671641791044775,0.1633507853403141,0.32392156862745103,0.24799625729273764,0.348714640817627,AP
-0.0,-49.0,114,1.54,0.3415,3.45,0.4441,0.25448028673835127,0.22400000000000006,0.5063142437591777,0.32826484349917634,0.3122792029688282,-0.0,-49.0,83,2.82,0.2594,2.52,0.2208955223880597,0.16963350785340311,0.2968627450980393,0.229130591779834,0.3171827826318985,AP
-0.0,-48.8,109,1.55,0.3309,3.3,0.4152,0.23655913978494625,0.23200000000000007,0.4751835535976506,0.314580897794199,0.2887261668207678,-0.0,-48.8,62,3.23,0.2642,1.88,0.1582089552238806,0.21256544502617802,0.30627450980392157,0.2256829700179934,0.311420466937388,AP
-0.0,-48.6,109,1.54,0.3221,3.3,0.4057,0.23655913978494625,0.22400000000000006,0.4493392070484581,0.30329944894446814,0.26930834843059714,-0.0,-48.6,56,3.82,0.2842,1.7,0.14029850746268657,0.2743455497382199,0.3454901960784314,0.25337808442644594,0.3577097653121287,AP
-0.0,-48.4,107,1.52,0.3245,3.24,0.406,0.22939068100358423,0.20800000000000005,0.45638766519823787,0.29792611540060737,0.2600596768907719,-0.0,-48.4,42,4.45,0.3034,1.27,0.09850746268656717,0.3403141361256544,0.3831372549019608,0.2739862845713941,0.39215407600920743,AP
-0.0,-48.2,96,1.75,0.3427,2.91,0.4518,0.18996415770609318,0.39200000000000007,0.5098384728340675,0.36393421018005356,0.37367391330501,-0.0,-48.2,38,5.08,0.3381,1.15,0.08656716417910448,0.40628272251308895,0.45117647058823535,0.3146754524268096,0.46016148712516947,AP
0.2,-50.6,101,2.2,0.2704,3.06,0.4981,0.2078853046594982,0.7520000000000002,0.2975036710719529,0.41912965857715045,0.46867724197448585,0.2,-50.6,117,2.42,0.2121,3.55,0.32238805970149254,0.12774869109947642,0.20411764705882354,0.2180847992865975,0.2987209710298909,AP
0.2,-49.6,100,1.47,0.2627,3.03,0.5005,0.20430107526881722,0.168,0.2748898678414096,0.21573031437007562,0.1185828898127059,0.2,-49.6,158,2.01,0.3371,4.79,0.44477611940298506,0.08481675392670154,0.44921568627450986,0.32626951986806546,0.47953967922252233,AP
0.2,-49.4,103,1.69,0.3823,3.12,0.5048,0.21505376344086022,0.34400000000000003,0.6261380323054331,0.39506393191543115,0.4272549108564486,0.2,-49.4,99,2.81,0.2948,3.0,0.26865671641791045,0.16858638743455498,0.3662745098039216,0.267839204552129,0.38187991656907433,AP
0.2,-49.2,103,1.61,0.3633,3.12,0.5105,0.21505376344086022,0.28000000000000014,0.570337738619677,0.35513050068684576,0.3585208213240089,0.2,-49.2,79,3.06,0.3027,2.39,0.208955223880597,0.19476439790575917,0.381764705882353,0.26182810922290306,0.3718330403890421,AP
0.2,-49.0,106,1.59,0.3434,3.21,0.4592,0.22580645161290322,0.2640000000000001,0.5118942731277533,0.33390024158021886,0.3219789443718671,0.2,-49.0,72,3.25,0.2895,2.18,0.1880597014925373,0.21465968586387432,0.3558823529411764,0.2528672467658627,0.3568559570720524,AP
0.2,-48.8,99,1.66,0.3353,3.0,0.4081,0.2007168458781362,0.32,0.4881057268722466,0.3362741909167943,0.3260650256632951,0.2,-48.8,55,3.67,0.2921,1.67,0.1373134328358209,0.2586387434554973,0.36098039215686284,0.2523108561493937,0.3559260121410151,AP
