grid_lat,grid_lon,hs_q90_m,zos_q90_m,fes_tide_daily_max_q90_m,VHM0_valid_fraction,zos_valid_fraction,tide_daily_max_valid_fraction,zos_to_fes_q90_ratio,wave_setup_proxy_q90_m,zos_plus_wave_setup_to_fes_q90_ratio,ssh_total_q90_m,hs_q90_ge_0p5_m,conditional_uses_ssh_total,conditional_ssh_q90_m
4.8000000,-51.4000000,2.3000000,0.1596950,1.2412989,1.0000000,1.0000000,1.0000000,0.1286515,0.4600000,0.4992311,1.3223300,2.3000000,0,0.1596950
5.0000000,-52.2000000,1.5300000,0.1433760,1.3138667,1.0000000,1.0000000,1.0000000,0.1091252,0.3060000,0.3420256,1.3798790,1.5300000,0,0.1433760
5.0000000,-52.0000000,1.9200000,0.1406903,1.2831367,1.0000000,1.0000000,1.0000000,0.1096456,0.3840000,0.4089122,1.3468070,1.9200000,0,0.1406903
5.0000000,-51.8000000,2.2500000,0.1420954,1.2531067,1.0000000,1.0000000,1.0000000,0.1133945,0.4500000,0.4725020,1.3189560,2.2500000,0,0.1420954
5.0000000,-51.6000000,2.3399999,0.1492838,1.2237902,1.0000000,1.0000000,1.0000000,0.1219848,0.4680000,0.5044033,1.2969080,2.3399999,0,0.1492838
5.2000000,-52.6000000,1.4700000,0.1400877,1.2989373,1.0000000,1.0000000,1.0000000,0.1078479,0.2940000,0.3341868,1.3624470,1.4700000,0,0.1400877
5.2000000,-52.4000000,1.8200001,0.1321303,1.2802745,1.0000000,1.0000000,1.0000000,0.1032047,0.3640000,0.3875187,1.3365970,1.8200001,0,0.1321303
5.2000000,-52.2000000,1.9200000,0.1323122,1.2517616,1.0000000,1.0000000,1.0000000,0.1057008,0.3840000,0.4124685,1.3073360,1.9200000,0,0.1323122
5.2000000,-52.0000000,2.2100000,0.1415448,1.2234120,1.0000000,1.0000000,1.0000000,0.1156968,0.4420000,0.4769814,1.2870080,2.2100000,0,0.1415448
5.4000000,-52.6000000,1.8400000,0.1182289,1.2590747,1.0000000,1.0000000,1.0000000,0.0939014,0.3680000,0.3861795,1.3020510,1.8400000,0,0.1182289
5.4000000,-52.4000000,1.9400001,0.1197779,1.2290165,1.0000000,1.0000000,1.0000000,0.0974583,0.3880000,0.4131579,1.2729710,1.9400001,0,0.1197779
5.6000000,-53.4000000,1.4900000,0.0945974,1.3368956,1.0000000,1.0000000,1.0000000,0.0707590,0.2980000,0.2936635,1.3595850,1.4900000,0,0.0945974
5.6000000,-53.2000000,1.9200000,0.0916727,1.3258207,1.0000000,1.0000000,1.0000000,0.0691441,0.3840000,0.3587760,1.3448610,1.9200000,0,0.0916727
5.6000000,-53.0000000,1.9800000,0.0934965,1.2926866,1.0000000,1.0000000,1.0000000,0.0723273,0.3960000,0.3786660,1.3099020,1.9800000,0,0.0934965
5.6000000,-52.8000000,2.0000000,0.0949595,1.2440625,1.0000000,1.0000000,1.0000000,0.0763302,0.4000000,0.3978574,1.2633800,2.0000000,0,0.0949595
5.6000000,-52.6000000,1.9400001,0.1128813,1.2127203,1.0000000,1.0000000,1.0000000,0.0930811,0.3880000,0.4130230,1.2495980,1.9400001,0,0.1128813
5.8000000,-53.6000000,1.7000000,0.0832008,1.3155324,1.0000000,1.0000000,1.0000000,0.0632450,0.3400000,0.3216955,1.3271500,1.7000000,0,0.0832008
5.8000000,-53.4000000,1.5400000,0.0821631,1.2929645,1.0000000,1.0000000,1.0000000,0.0635463,0.3080000,0.3017586,1.3025120,1.5400000,0,0.0821631
5.8000000,-53.2000000,2.1199999,0.0834667,1.2637011,1.0000000,1.0000000,1.0000000,0.0660494,0.4240000,0.4015718,1.2729630,2.1199999,0,0.0834667
5.8000000,-53.0000000,2.1400001,0.0891140,1.2327613,1.0000000,1.0000000,1.0000000,0.0722881,0.4280000,0.4194762,1.2454880,2.1400001,0,0.0891140
5.8000000,-52.8000000,2.1199999,0.0977916,1.1985432,1.0000000,1.0000000,1.0000000,0.0815921,0.4240000,0.4353548,1.2187230,2.1199999,0,0.0977916
6.0000000,-54.2000000,1.9400001,0.0683615,1.2802265,1.0000000,1.0000000,1.0000000,0.0533980,0.3880000,0.3564694,1.2781940,1.9400001,0,0.0683615
6.0000000,-54.0000000,2.0699999,0.0671407,1.2872982,1.0000000,1.0000000,1.0000000,0.0521563,0.4140000,0.3737601,1.2831900,2.0699999,0,0.0671407
6.0000000,-53.8000000,2.1600001,0.0690207,1.2764423,1.0000000,1.0000000,1.0000000,0.0540727,0.4320000,0.3925134,1.2725400,2.1600001,0,0.0690207
6.0000000,-53.6000000,2.2000000,0.0773214,1.2571598,1.0000000,1.0000000,1.0000000,0.0615048,0.4400000,0.4115001,1.2602740,2.2000000,0,0.0773214
6.0000000,-53.4000000,2.2200000,0.0806300,1.2341565,1.0000000,1.0000000,1.0000000,0.0653321,0.4440000,0.4250920,1.2381430,2.2200000,0,0.0806300
6.0000000,-53.2000000,2.2200000,0.0869652,1.2073349,1.0000000,1.0000000,1.0000000,0.0720307,0.4440000,0.4397829,1.2174830,2.2200000,0,0.0869652
